,Player,Position,Salary,DK_Points,DK_Value,Points Rank,Value Rank,FPTS,%Drafted,Real_Value
126,Demarcus Robinson,WR,5900,11.26,523.9786856127887,29,44,0.0,0.57,9999.0
127,Marquise Goodwin,WR,4500,8.36,538.2775119617227,42,45,3.5,0.26,1285.7142857142858
128,Paul Richardson,WR,4900,9.010000000000002,543.840177580466,39,46,0.0,0.12,9999.0
129,Keke Coutee,WR,3500,6.35,551.1811023622048,52,47,7.9,4.93,443.0379746835443
130,Byron Pringle,WR,3500,6.3100000000000005,554.675118858954,53,48,4.4,3.34,795.4545454545455
131,A.J. Brown,WR,4200,7.439999999999999,564.516129032258,47,49,4.3,0.12,976.7441860465117
132,Mecole Hardman,WR,5300,9.13,580.5038335158818,38,50,8.5,0.33,623.5294117647059
133,Seth Roberts,WR,3000,5.01,598.8023952095807,60,51,4.3,0.01,697.6744186046512
134,Tyreek Hill,WR,6900,11.15,618.8340807174889,31,52,25.0,2.61,276.0
135,Randall Cobb,WR,4400,6.99,629.4706723891272,49,53,0.0,0.02,9999.0
136,Pharoh Cooper,WR,3100,4.9,632.6530612244898,62,54,4.8,0.01,645.8333333333334
137,Olabisi Johnson,WR,3000,4.73,634.2494714587738,64,55,2.6,0.02,1153.8461538461538
138,Mack Hollins,WR,3600,5.58,645.1612903225806,56,56,0.0,0.0,9999.0
139,Willie Snead,WR,5500,8.36,657.8947368421052,43,57,4.8,0.14,1145.8333333333335
140,Albert Wilson,WR,4000,5.91,676.818950930626,55,58,6.5,0.03,615.3846153846154
141,Antonio Callaway,WR,4200,6.1999999999999975,677.4193548387098,54,59,4.2,0.01,1000.0
142,Richie James,WR,3000,4.369999999999999,686.4988558352404,68,60,0.0,0.0,9999.0
143,Kendrick Bourne,WR,3000,4.359999999999999,688.0733944954129,69,61,0.0,0.0,9999.0
144,Rashard Higgins,WR,3700,5.3100000000000005,696.7984934086627,58,62,0.0,0.02,9999.0
145,Jaron Brown,WR,3300,4.7200000000000015,699.1525423728813,65,63,0.0,0.0,9999.0
146,Dante Pettis,WR,3900,5.529999999999999,705.2441229656421,57,64,7.5,0.01,520.0
147,David Moore,WR,3300,4.66,708.1545064377683,66,65,6.6,0.01,500.0
148,DaeSean Hamilton,WR,3600,5.0,720.0,61,66,0.0,0.0,9999.0
149,Devin Smith,WR,3600,4.860000000000001,740.7407407407405,63,67,0.0,0.0,9999.0
150,Miles Boykin,WR,3500,4.3900000000000015,797.266514806378,67,68,4.8,0.13,729.1666666666667
151,Damiere Byrd,WR,4100,5.109999999999999,802.348336594912,59,69,8.0,0.0,512.5
152,Tajae Sharpe,WR,3100,3.76,824.4680851063829,71,70,0.0,0.0,9999.0
153,Steven Sims,WR,3200,3.88,824.742268041237,70,71,0.1,0.0,9999.0
154,Allen Hurns,WR,3200,3.44,930.2325581395352,72,72,3.6,0.01,888.8888888888888
155,Vyncint Smith,WR,3100,3.31,936.5558912386708,74,73,0.0,0.0,9999.0
156,Alex Erickson,WR,3200,3.35,955.2238805970152,73,74,0.0,0.0,9999.0
157,Isaiah Ford,WR,3100,3.11,996.7845659163987,75,75,0.0,0.0,9999.0
158,Josh Reynolds,WR,3100,2.58,1201.5503875968989,78,76,0.0,0.0,9999.0
159,Justin Hardy,WR,3000,2.38,1260.5042016806724,79,77,0.0,0.0,9999.0
160,Kelvin Harmon,WR,3000,2.3400000000000003,1282.051282051282,80,78,0.0,0.0,9999.0
161,Damion Ratley,WR,3800,2.9000000000000004,1310.3448275862067,76,79,0.0,0.0,9999.0
162,Marqise Lee,WR,3500,2.6100000000000003,1340.9961685823753,77,80,0.0,0.0,9999.0
163,Laquon Treadwell,WR,3000,1.99,1507.537688442211,83,81,0.0,0.0,9999.0
164,Keelan Cole,WR,3100,2.02,1534.6534653465344,82,82,0.0,0.01,9999.0
165,Austin Carr,WR,3000,1.88,1595.7446808510638,84,83,0.0,0.0,9999.0
166,Russell Gage,WR,3000,1.77,1694.9152542372879,87,84,0.0,0.0,9999.0
167,Chris Moore,WR,3100,1.81,1712.707182320442,85,85,3.8,0.0,815.7894736842105
168,Malik Turner,WR,3600,2.06,1747.5728155339805,81,86,0.0,0.0,9999.0
169,Josh Bellamy,WR,3200,1.8,1777.7777777777774,86,87,0.0,0.0,9999.0
170,Andy Isabella,WR,3100,1.7300000000000002,1791.9075144508668,88,88,0.0,0.0,9999.0
171,Jordan Matthews,WR,3100,1.72,1802.3255813953488,89,89,0.0,0.0,9999.0
172,Juwann Winfree,WR,3000,1.65,1818.1818181818185,91,90,0.0,0.0,9999.0
173,DeAndre Carter,WR,3100,1.6900000000000002,1834.3195266272187,90,91,0.0,0.0,9999.0
174,Tavon Austin,WR,3000,1.59,1886.7924528301885,92,92,11.4,0.0,263.1578947368421
175,Darius Jennings,WR,3000,1.38,2173.913043478261,93,93,0.0,0.0,9999.0
176,Braxton Berrios,WR,3000,1.26,2380.952380952381,94,94,0.0,0.0,9999.0
177,De'Anthony Thomas,WR,3000,1.17,2564.1025641025644,95,95,0.4,0.0,9999.0
178,Taywan Taylor,WR,3000,1.1,2727.272727272727,96,96,0.0,0.0,9999.0
179,Diontae Spencer,WR,3000,1.04,2884.6153846153843,97,97,0.0,0.0,9999.0
103,T.Y. Hilton,WR,5900,17.11,344.82758620689657,6,1,19.4,77.71,304.12371134020617
104,Allen Lazard,WR,3000,8.69,345.2243958573073,39,2,7.2,12.67,416.6666666666666
105,Tyler Boyd,WR,5600,15.66,357.5989782886335,12,3,9.5,33.18,589.4736842105264
106,Allen Robinson,WR,5500,15.35,358.3061889250814,14,4,24.7,3.89,222.67206477732796
107,John Brown,WR,5500,14.98,367.1562082777036,16,5,19.3,17.81,284.9740932642487
108,D.J. Chark,WR,6000,16.25,369.23076923076917,10,6,10.3,5.89,582.5242718446601
109,Cooper Kupp,WR,7400,20.03,369.44583125312033,4,7,11.0,53.23,672.7272727272727
110,Larry Fitzgerald,WR,6100,16.5,369.6969696969697,9,8,2.2,8.25,2772.7272727272725
111,Julio Jones,WR,8000,21.46,372.78657968313144,1,9,15.3,2.37,522.875816993464
112,Robert Woods,WR,5900,15.750000000000002,374.6031746031746,11,10,13.6,7.52,433.8235294117647
113,Kenny Golladay,WR,5800,15.45,375.40453074433657,13,11,3.1,16.53,1870.967741935484
114,Adam Humphries,WR,3400,8.99,378.1979977753058,37,12,8.0,0.7,425.0
115,Golden Tate,WR,5800,15.29,379.3328973185089,15,13,14.0,3.21,414.28571428571433
116,Tyler Lockett,WR,6600,17.119999999999994,385.51401869158883,5,14,16.8,5.41,392.8571428571428
117,Michael Thomas,WR,7900,20.469999999999995,385.93063019052283,2,15,25.1,3.8,314.74103585657366
118,DeAndre Hopkins,WR,7800,20.04,389.22155688622763,3,16,28.6,2.49,272.7272727272727
119,D.K. Metcalf,WR,4800,12.18,394.0886699507389,22,17,8.3,3.58,578.3132530120481
120,Keenan Allen,WR,6700,17.0,394.1176470588235,7,18,10.1,2.51,663.3663366336634
121,Chris Conley,WR,3500,8.71,401.8369690011481,38,19,13.3,0.02,263.1578947368421
122,Devante Parker,WR,3800,9.42,403.39702760084924,35,20,16.5,0.04,230.3030303030303
123,Brandin Cooks,WR,5400,13.36,404.191616766467,20,21,9.9,15.56,545.4545454545454
124,Preston Williams,WR,3900,9.63,404.9844236760125,34,22,13.2,0.05,295.4545454545455
125,Adam Thielen,WR,6900,16.96,406.8396226415094,8,23,9.5,1.39,726.3157894736843
126,Corey Davis,WR,4000,9.739999999999998,410.6776180698152,31,24,20.0,0.21,200.0
127,Auden Tate,WR,4500,10.94,411.3345521023766,25,25,9.5,3.85,473.68421052631584
128,Calvin Ridley,WR,5300,12.87,411.81041181041184,21,26,7.0,8.0,757.1428571428571
129,Dante Pettis,WR,4100,9.920000000000002,413.30645161290323,30,27,0.0,1.64,9999.0
130,Mohamed Sanu,WR,4600,11.090000000000002,414.7880973850315,24,28,1.3,1.71,3538.4615384615386
131,Terry McLaurin,WR,6100,14.7,414.9659863945578,17,29,2.1,0.27,2904.761904761905
132,Trey Quinn,WR,3400,8.110000000000001,419.2355117139334,43,30,5.0,0.01,680.0
133,Darius Slayton,WR,4100,9.68,423.55371900826447,32,31,4.8,0.81,854.1666666666667
134,Will Fuller,WR,6200,14.4,430.5555555555555,18,32,1.6,1.32,3875.0
135,Dede Westbrook,WR,4900,11.3,433.6283185840708,23,33,20.7,0.76,236.7149758454106
136,Jake Kumerow,WR,3600,8.21,438.48964677222887,42,34,13.4,0.07,268.65671641791045
137,Mike Williams,WR,4600,10.490000000000002,438.5128693994279,27,35,8.7,4.01,528.7356321839081
138,Cole Beasley,WR,4700,10.62,442.5612052730696,26,36,10.6,2.05,443.39622641509436
139,Ted Ginn,WR,3600,8.03,448.3188044831881,44,37,6.8,0.12,529.4117647058823
140,Stefon Diggs,WR,6300,13.840000000000002,455.20231213872825,19,38,24.2,0.69,260.3305785123967
141,Zay Jones,WR,3100,6.68,464.07185628742513,56,39,0.0,0.03,9999.0
142,Alex Erickson,WR,3200,6.8100000000000005,469.8972099853157,54,40,24.5,0.59,130.6122448979592
143,Marvin Jones,WR,5000,10.22,489.2367906066537,29,41,43.3,0.33,115.47344110854506
144,A.J. Brown,WR,3800,7.76,489.6907216494845,46,42,12.2,0.16,311.47540983606564
145,Willie Snead,WR,4200,8.53,492.37983587338806,41,43,0.2,0.15,9999.0
146,Marquise Goodwin,WR,4800,9.66,496.89440993788816,33,44,0.0,0.26,9999.0
147,Kenny Stills,WR,4300,8.579999999999998,501.16550116550127,40,45,17.5,0.09,245.7142857142857
148,Marquez Valdes-Scantling,WR,5200,10.34,502.9013539651838,28,46,24.3,1.55,213.9917695473251
149,Albert Wilson,WR,3600,7.0500000000000025,510.6382978723404,51,47,3.2,0.09,1125.0
150,Seth Roberts,WR,3000,5.85,512.8205128205128,59,48,1.9,0.02,1578.947368421053
151,Taylor Gabriel,WR,3900,7.5900000000000025,513.8339920948616,48,49,1.6,0.84,2437.5
152,Trent Sherfield,WR,3000,5.8100000000000005,516.3511187607572,60,50,1.4,0.01,2142.857142857143
153,KeeSean Johnson,WR,3900,7.540000000000001,517.2413793103449,49,51,1.6,0.17,2437.5
154,Keke Coutee,WR,3600,6.94,518.7319884726226,52,52,11.9,0.1,302.5210084033613
155,Damiere Byrd,WR,4000,7.5299999999999985,531.2084993359896,50,53,1.4,0.19,2857.142857142857
156,Christian Kirk,WR,5000,9.170000000000002,545.2562704471102,36,54,0.0,0.06,9999.0
157,Paul Richardson,WR,4200,7.65,549.0196078431372,47,55,0.0,0.0,9999.0
158,Jaron Brown,WR,3700,6.73,549.7771173848439,55,56,9.0,0.09,411.11111111111114
159,Danny Amendola,WR,3800,6.869999999999999,553.1295487627366,53,57,21.5,0.03,176.7441860465116
160,Pharoh Cooper,WR,3100,5.32,582.7067669172933,61,58,6.9,0.59,449.27536231884056
161,Miles Boykin,WR,3500,5.91,592.2165820642978,58,59,7.5,0.05,466.66666666666674
162,Kendrick Bourne,WR,3000,5.01,598.8023952095807,63,60,9.9,0.01,303.030303030303
163,Hunter Renfrow,WR,4100,6.5,630.7692307692307,57,61,3.4,0.03,1205.8823529411764
164,David Moore,WR,3400,5.01,678.6427145708582,64,62,2.4,0.04,1416.666666666667
165,Damion Willis,WR,3000,4.42,678.7330316742082,70,63,0.0,0.0,9999.0
166,Trevor Davis,WR,3300,4.83,683.2298136645962,67,64,4.6,2.95,717.3913043478261
167,Marquise Brown,WR,5600,7.9,708.8607594936708,45,65,0.0,0.01,9999.0
168,Travis Benjamin,WR,3000,4.23,709.2198581560283,73,66,0.0,0.0,9999.0
169,Cody Latimer,WR,3500,4.8900000000000015,715.7464212678935,66,67,0.0,0.0,9999.0
170,Allen Hurns,WR,3100,4.23,732.8605200945627,72,68,0.0,0.0,9999.0
171,Anthony Miller,WR,3900,5.32,733.0827067669172,62,69,10.3,0.12,378.6407766990292
172,Chris Moore,WR,3100,4.15,746.9879518072287,74,70,0.0,0.0,9999.0
173,Darrius Shepherd,WR,3500,4.66,751.0729613733905,69,71,0.0,0.0,9999.0
174,Keelan Doss,WR,3000,3.92,765.3061224489795,76,72,8.4,0.02,357.1428571428571
175,Olabisi Johnson,WR,3000,3.87,775.1937984496125,77,73,0.0,0.0,9999.0
176,Deon Cain,WR,3200,3.97,806.0453400503778,75,74,0.0,0.0,9999.0
177,Zach Pascal,WR,4000,4.800000000000002,833.3333333333333,68,75,0.0,0.0,9999.0
178,Chester Rogers,WR,3700,4.42,837.10407239819,71,76,0.0,0.0,9999.0
179,Isaiah McKenzie,WR,3400,3.75,906.6666666666664,78,77,3.1,0.01,1096.774193548387
180,Deebo Samuel,WR,4500,4.94,910.9311740890688,65,78,0.0,0.0,9999.0
181,Tajae Sharpe,WR,3200,3.48,919.5402298850572,79,79,0.0,0.0,9999.0
182,Richie James,WR,3000,3.1,967.741935483871,81,80,0.0,0.0,9999.0
183,Geremy Davis,WR,3300,3.14,1050.9554140127389,80,81,0.0,0.0,9999.0
184,Marcell Ateman,WR,3100,2.7900000000000005,1111.1111111111106,82,82,0.0,0.0,9999.0
185,Austin Carr,WR,3000,2.6500000000000004,1132.075471698113,88,83,0.0,0.0,9999.0
186,Isaiah Ford,WR,3100,2.68,1156.7164179104475,87,84,0.0,0.0,9999.0
187,Andre Patton,WR,3200,2.72,1176.4705882352941,86,85,0.0,0.0,9999.0
188,Keelan Cole,WR,3300,2.76,1195.6521739130433,84,86,0.0,0.0,9999.0
189,Josh Reynolds,WR,3400,2.76,1231.8840579710145,85,87,0.0,0.0,9999.0
190,Chad Beebe,WR,3100,2.4400000000000004,1270.4918032786884,91,88,0.0,0.0,9999.0
191,Justin Hardy,WR,3000,2.36,1271.1864406779664,94,89,0.0,0.0,9999.0
192,Steven Sims,WR,3100,2.41,1286.3070539419086,92,90,0.0,0.0,9999.0
193,Marvin Hall,WR,3100,2.37,1308.0168776371308,93,91,0.0,0.0,9999.0
194,Malik Turner,WR,3700,2.7900000000000005,1326.164874551971,83,92,3.4,0.01,1088.2352941176468
195,Javon Wims,WR,3500,2.47,1417.004048582996,90,93,7.6,0.01,460.5263157894737
196,Jakeem Grant,WR,3400,2.27,1497.7973568281939,95,94,0.0,0.0,9999.0
197,Lil'Jordan Humphrey,WR,3100,2.05,1512.1951219512196,98,95,0.0,0.01,9999.0
198,Laquon Treadwell,WR,3000,1.96,1530.6122448979593,99,96,0.0,0.0,9999.0
199,Robert Foster,WR,3600,2.26,1592.920353982301,96,97,0.0,0.0,9999.0
200,Cordarrelle Patterson,WR,3400,2.09,1626.7942583732058,97,98,10.3,0.01,330.0970873786408
201,Kelvin Harmon,WR,3000,1.83,1639.344262295082,100,99,0.0,0.0,9999.0
202,Cody Core,WR,3000,1.6900000000000002,1775.1479289940826,101,100,0.0,0.0,9999.0
