Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
15884,1774108460,needlunchmoney (111/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108461,needlunchmoney (112/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108462,needlunchmoney (113/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108463,needlunchmoney (114/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108464,needlunchmoney (115/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108465,needlunchmoney (116/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108466,needlunchmoney (117/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108467,needlunchmoney (118/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108468,needlunchmoney (119/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108469,needlunchmoney (120/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108470,needlunchmoney (121/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108471,needlunchmoney (122/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108472,needlunchmoney (123/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108473,needlunchmoney (124/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108474,needlunchmoney (125/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108475,needlunchmoney (126/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108476,needlunchmoney (127/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108477,needlunchmoney (128/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108478,needlunchmoney (129/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108479,needlunchmoney (130/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108480,needlunchmoney (131/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108481,needlunchmoney (132/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108482,needlunchmoney (133/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108483,needlunchmoney (134/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108484,needlunchmoney (135/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108485,needlunchmoney (136/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108486,needlunchmoney (137/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108487,needlunchmoney (138/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108488,needlunchmoney (139/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108489,needlunchmoney (140/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108490,needlunchmoney (141/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108491,needlunchmoney (142/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108492,needlunchmoney (143/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108493,needlunchmoney (144/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108494,needlunchmoney (145/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108495,needlunchmoney (146/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108496,needlunchmoney (147/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108497,needlunchmoney (148/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108498,needlunchmoney (149/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1774108499,needlunchmoney (150/150),0,109.5,QB Sam Darnold RB Christian McCaffrey RB Alvin Kamara FLEX Bilal Powell WR Julian Edelman WR Jamison Crowder WR Kenny Stills TE Jack Doyle DST Colts ,,,
15884,1775386695,vdfern00,0,109.5,QB Aaron Rodgers RB James White RB Bilal Powell WR Davante Adams WR DeAndre Hopkins FLEX DeVante Parker WR Robby Anderson TE Ryan Griffin DST Buccaneers ,,,
16035,1766755399,MrFargo,0,109.3,QB Lamar Jackson RB Melvin Gordon III RB Devonta Freeman FLEX Bilal Powell WR Davante Adams WR DJ Moore WR Jamison Crowder TE Jack Doyle DST Chiefs ,,,
16036,1775276627,jczusmc (1/2),0,109.28,QB Gardner Minshew II RB Leonard Fournette RB Devonta Freeman FLEX Chris Godwin WR Julian Edelman WR DJ Moore WR Kenny Stills TE Jack Doyle DST Redskins ,,,
16037,1774598762,hutchings07 (1/4),0,109.26,QB Kyler Murray FLEX Christian McCaffrey RB Derrick Henry RB Derrius Guice WR Stefon Diggs WR Larry Fitzgerald WR Parris Campbell TE O.J. Howard DST Bengals ,,,
16038,1773909678,craigcastelli (2/2),0,109.2,QB Lamar Jackson FLEX Derrick Henry RB Melvin Gordon III RB Bilal Powell WR Mike Evans WR DJ Moore WR Kenny Stills TE Vance McDonald DST Buccaneers ,,,
16039,1775201238,tgreenough (1/5),0,109.18,QB Andy Dalton RB Christian McCaffrey RB Melvin Gordon III FLEX Bilal Powell WR DeVante Parker WR Zach Pascal WR Jamison Crowder TE Jack Doyle DST Chiefs ,,,
16039,1775201515,tgreenough (2/5),0,109.18,QB Andy Dalton RB Christian McCaffrey RB Melvin Gordon III FLEX Bilal Powell WR DeVante Parker WR Zach Pascal WR Jamison Crowder TE Jack Doyle DST Chiefs ,,,
16039,1775209973,tgreenough (3/5),0,109.18,QB Andy Dalton RB Christian McCaffrey RB Melvin Gordon III FLEX Bilal Powell WR DeVante Parker WR Zach Pascal WR Jamison Crowder TE Jack Doyle DST Chiefs ,,,
16039,1775210023,tgreenough (4/5),0,109.18,QB Andy Dalton RB Christian McCaffrey RB Melvin Gordon III FLEX Bilal Powell WR DeVante Parker WR Zach Pascal WR Jamison Crowder TE Jack Doyle DST Chiefs ,,,
16039,1775225844,tgreenough (5/5),0,109.18,QB Andy Dalton RB Christian McCaffrey RB Melvin Gordon III FLEX Bilal Powell WR DeVante Parker WR Zach Pascal WR Jamison Crowder TE Jack Doyle DST Chiefs ,,,
16044,1767906544,mikelevytu,0,109.12,QB Kyle Allen RB Christian McCaffrey RB James White WR DJ Moore WR James Washington FLEX Mike Williams WR Chris Conley TE Jack Doyle DST Colts ,,,
16045,1775287085,Kricket321,0,109.1,QB Ryan Fitzpatrick RB Devonta Freeman RB Jamaal Williams WR DJ Moore WR DeVante Parker WR Zach Pascal FLEX Travis Kelce TE Jack Doyle DST Browns ,,,
16046,1775447888,Jarena1,0,108.98,QB Gardner Minshew II RB Leonard Fournette RB Devin Singletary FLEX Chris Godwin WR Jarvis Landry WR DJ Chark Jr. WR Curtis Samuel TE Jimmy Graham DST Titans ,,,
16047,1774109227,LexLuthor10,0,108.9,QB Sam Darnold FLEX James White RB Devonta Freeman RB LeSean McCoy WR Stefon Diggs WR DeVante Parker WR Jamison Crowder TE George Kittle DST Ravens ,,,
16047,1775428491,bulldog0202,0,108.9,QB Sam Darnold RB Leonard Fournette FLEX Melvin Gordon III RB Jalen Richard WR Stefon Diggs WR Julio Jones WR Jamison Crowder TE Ian Thomas DST Chargers ,,,
16049,1775284217,Hawk11,0,108.84,QB Ryan Tannehill RB Derrick Henry RB Derrius Guice WR Davante Adams WR DeVante Parker WR Zach Pascal TE Kyle Rudolph FLEX Ryan Griffin DST Chiefs ,,,
16050,1775181218,wheels1022 (2/2),0,108.8,QB Aaron Rodgers RB Benny Snell Jr. RB James White WR Michael Thomas WR Stefon Diggs WR Allen Lazard FLEX Jack Doyle TE Ian Thomas DST Packers ,,,
16050,1773955033,schustjake (2/2),0,108.8,QB Lamar Jackson RB Derrick Henry FLEX Alvin Kamara RB Bilal Powell WR Davante Adams WR Zach Pascal WR Kenny Stills TE Jack Doyle DST Redskins ,,,
16052,1767958215,budlee205 (1/2),0,108.78,QB Kirk Cousins RB Christian McCaffrey RB Devonta Freeman FLEX Duke Johnson WR DeVante Parker WR Jamison Crowder WR Mike Williams TE Jack Doyle DST Colts ,,,
16052,1770559453,netospeed72 (2/3),0,108.78,QB Kirk Cousins RB Christian McCaffrey RB Derrius Guice WR Stefon Diggs WR Jamison Crowder WR Christian Kirk TE Kyle Rudolph FLEX Hayden Hurst DST Ravens ,,,
16054,1773856859,Hmcowboy (8/10),0,108.7,QB Ryan Fitzpatrick RB Devonta Freeman RB Bilal Powell FLEX Stefon Diggs WR Chris Godwin WR DeVante Parker WR DJ Chark Jr. TE Mike Gesicki DST Ravens ,,,
16054,1775149790,nmolsen (1/7),0,108.7,QB Sam Darnold RB Christian McCaffrey FLEX Phillip Lindsay RB Bilal Powell WR Davante Adams WR Julian Edelman WR Kenny Stills TE Mike Gesicki DST Bengals ,,,
16054,1775256541,nmolsen (5/7),0,108.7,QB Sam Darnold RB Christian McCaffrey FLEX Phillip Lindsay RB Bilal Powell WR Davante Adams WR Julian Edelman WR Kenny Stills TE Mike Gesicki DST Bengals ,,,
16057,1770672987,Big-Chief69,0,108.68,QB Deshaun Watson RB Alvin Kamara RB Kareem Hunt WR Mike Evans WR James Washington WR Sammy Watkins TE Jack Doyle FLEX Jared Cook DST Texans ,,,
16058,1774380760,I_Slewfoot_U (57/150),0,108.62,QB Patrick Mahomes RB Alvin Kamara FLEX James White RB Duke Johnson WR Keenan Allen WR Tyler Boyd WR Sammy Watkins TE Travis Kelce DST Ravens ,,,
16059,1775141259,Troyb8014 (3/3),0,108.58,QB Devlin Hodges RB Austin Ekeler RB James White WR Calvin Ridley WR James Washington WR Jamison Crowder FLEX Austin Hooper TE Vance McDonald DST Packers ,,,
16060,1774236481,Deener23 (8/35),0,108.54,QB Ryan Tannehill RB Christian McCaffrey FLEX Alvin Kamara RB Bilal Powell WR Davante Adams WR DeVante Parker WR Kenny Stills TE Ian Thomas DST Buccaneers ,,,
16060,1774236482,Deener23 (9/35),0,108.54,QB Ryan Tannehill RB Christian McCaffrey FLEX Alvin Kamara RB Bilal Powell WR Davante Adams WR DeVante Parker WR Kenny Stills TE Ian Thomas DST Buccaneers ,,,
16060,1774236496,Deener23 (23/35),0,108.54,QB Ryan Tannehill RB Christian McCaffrey FLEX Alvin Kamara RB Bilal Powell WR Davante Adams WR DeVante Parker WR Kenny Stills TE Ian Thomas DST Buccaneers ,,,
16060,1774236497,Deener23 (24/35),0,108.54,QB Ryan Tannehill RB Christian McCaffrey FLEX Alvin Kamara RB Bilal Powell WR Davante Adams WR DeVante Parker WR Kenny Stills TE Ian Thomas DST Buccaneers ,,,
16064,1769452365,tdaigle0810 (2/2),0,108.5,QB Ryan Fitzpatrick FLEX Leonard Fournette RB Aaron Jones RB Patrick Laird WR DJ Moore WR James Washington WR Jamison Crowder TE Jack Doyle DST Cardinals ,,,
16064,1773066587,landon_brace,0,108.5,QB Lamar Jackson RB Leonard Fournette RB Devonta Freeman FLEX Courtland Sutton WR Christian Kirk WR Curtis Samuel WR Auden Tate TE Hunter Henry DST Vikings ,,,
16064,1774795432,pgad,0,108.5,QB Aaron Rodgers RB Derrick Henry RB James White FLEX Michael Thomas WR Dede Westbrook WR Larry Fitzgerald WR Kenny Stills TE Kyle Rudolph DST Jets ,,,
16064,1774119608,uncl3dunkl3 (1/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119609,uncl3dunkl3 (2/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119610,uncl3dunkl3 (3/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119611,uncl3dunkl3 (4/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119612,uncl3dunkl3 (5/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119613,uncl3dunkl3 (6/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119614,uncl3dunkl3 (7/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119615,uncl3dunkl3 (8/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119616,uncl3dunkl3 (9/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119617,uncl3dunkl3 (10/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119618,uncl3dunkl3 (11/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119619,uncl3dunkl3 (12/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119620,uncl3dunkl3 (13/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119621,uncl3dunkl3 (14/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119622,uncl3dunkl3 (15/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119623,uncl3dunkl3 (16/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119624,uncl3dunkl3 (17/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119625,uncl3dunkl3 (18/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119626,uncl3dunkl3 (19/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774119627,uncl3dunkl3 (20/20),0,108.5,QB Lamar Jackson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Mike Evans WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Bengals ,,,
16064,1774620648,ice3693 (1/2),0,108.5,QB Lamar Jackson FLEX Christian McCaffrey RB James White RB Bilal Powell WR Chris Godwin WR Jamison Crowder WR Parris Campbell TE Jack Doyle DST Ravens ,,,
16088,1774025628,Fatebender (4/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025637,Fatebender (13/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025646,Fatebender (22/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025655,Fatebender (31/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025663,Fatebender (39/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025674,Fatebender (50/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025683,Fatebender (59/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025692,Fatebender (68/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025701,Fatebender (77/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025710,Fatebender (86/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025719,Fatebender (95/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025728,Fatebender (104/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025737,Fatebender (113/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025745,Fatebender (121/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025753,Fatebender (129/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025762,Fatebender (138/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16088,1774025771,Fatebender (147/150),0,108.48,QB Deshaun Watson RB Alvin Kamara FLEX Devonta Freeman RB Bilal Powell WR Davante Adams WR Odell Beckham Jr. WR Jamison Crowder TE Hunter Henry DST Ravens ,,,
16105,1773831833,gn1ghtmoon,0,108.4,QB Lamar Jackson RB Christian McCaffrey FLEX Leonard Fournette RB Bilal Powell WR Jamison Crowder WR Kenny Stills WR Parris Campbell TE Travis Kelce DST Colts ,,,
16105,1774381040,TheBigTicket (11/15),0,108.4,QB Sam Darnold RB Leonard Fournette RB Melvin Gordon III FLEX Bilal Powell WR Julian Edelman WR DeVante Parker WR Jamison Crowder TE Jack Doyle DST Colts ,,,
16107,1775548657,dunerzr,0,108.3,QB Lamar Jackson RB Nick Chubb RB Derrius Guice WR Chris Godwin WR Calvin Ridley WR Kenny Stills TE George Kittle FLEX David Njoku DST Titans ,,,
16107,1770846668,miggy321,0,108.3,QB Sam Darnold RB Leonard Fournette FLEX Phillip Lindsay RB Patrick Laird WR DJ Moore WR DeVante Parker WR Robby Anderson TE Hunter Henry DST 49ers ,,,
16109,1774412858,johnmets32,0,108.28,QB Deshaun Watson RB Christian McCaffrey FLEX Melvin Gordon III RB Bilal Powell WR Davante Adams WR Larry Fitzgerald WR Kenny Stills TE Mike Gesicki DST Chargers ,,,
16109,1773761331,ryangabe92,0,108.28,QB Baker Mayfield FLEX Mark Ingram II RB James White RB Devonta Freeman WR Chris Godwin WR Jarvis Landry WR Tyler Boyd TE Jack Doyle DST Cardinals ,,,
16111,1772718665,MVPowers28 (3/5),0,108.2,QB Sam Darnold RB Kareem Hunt RB Melvin Gordon III FLEX Jaylen Samuels WR DeVante Parker WR Courtland Sutton WR Jamison Crowder TE Noah Fant DST Packers ,,,
16112,1772209760,JuanEnry,0,108.18,QB Kirk Cousins FLEX Alvin Kamara RB Melvin Gordon III RB Devonta Freeman WR Julian Edelman WR Odell Beckham Jr. WR Auden Tate TE Jack Doyle DST Colts ,,,
16113,1775588873,davearoni (1/2),0,108.1,QB Lamar Jackson RB Leonard Fournette RB Devonta Freeman WR Michael Thomas WR DeVante Parker TE Jack Doyle FLEX Tyler Eifert DST Buccaneers  WR John Ross III,,,
16114,1769621554,candirob (2/2),0,108.08,QB Kirk Cousins RB Austin Ekeler RB Devonta Freeman FLEX Derrius Guice WR DJ Moore WR DeVante Parker WR Jarvis Landry TE Kyle Rudolph DST Lions ,,,
16115,1775279952,ltlgcoach (1/10),0,108.02,QB Matt Ryan RB Kenyan Drake RB Latavius Murray WR Chris Godwin FLEX DeVante Parker WR Calvin Ridley WR Tyler Boyd TE Jimmy Graham DST Texans ,,,
