QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Breshad Perriman (15958483),T.Y. Hilton (15958431),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,106.72257142857144,133.11457142857142,160.5591428571429,311,91,301,703,43
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Damiere Byrd (15958475),Corey Davis (15958425),Jordan Akins (15958755),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,108.11114285714285,133.10171428571428,159.06985714285713,37,92,751,880,69
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Breshad Perriman (15958483),Chad Hansen (15958463),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,108.12514285714286,133.10171428571428,158.80285714285714,35,93,848,976,85
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Breshad Perriman (15958483),CeeDee Lamb (15958449),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),49500.0,106.85114285714286,133.0917142857143,161.65485714285714,257,94,119,470,19
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),Anthony Miller (15958497),Corey Davis (15958425),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,105.61514285714284,133.0917142857143,161.05785714285713,817,95,207,1119,105
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Denzel Mims (15958493),CeeDee Lamb (15958449),Dalton Schultz (15958735),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,106.72514285714286,133.0917142857143,159.78285714285713,310,96,516,922,79
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),T.Y. Hilton (15958431),Chad Hansen (15958463),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),50000.0,105.03814285714284,133.0867142857143,162.31085714285715,1183,97,60,1340,153
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Breshad Perriman (15958483),Damiere Byrd (15958475),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),49600.0,106.73657142857144,133.08457142857142,157.98714285714289,307,98,1190,1595,211
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Breshad Perriman (15958483),Chad Hansen (15958463),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49500.0,106.52257142857144,133.07457142857143,159.19914285714287,375,99,699,1173,116
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Denzel Mims (15958493),Chad Hansen (15958463),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,106.39657142857143,133.07457142857143,157.32714285714286,438,100,1466,2004,339
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Denzel Mims (15958493),CeeDee Lamb (15958449),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),49900.0,107.23514285714285,133.07171428571428,159.45285714285714,153,101,610,864,65
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Anthony Miller (15958497),CeeDee Lamb (15958449),Dalton Schultz (15958735),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,107.41514285714285,133.0617142857143,160.44285714285715,114,102,329,545,24
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Denzel Mims (15958493),Chad Hansen (15958463),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),49900.0,106.90657142857143,133.05457142857142,156.99714285714288,236,103,1577,1916,303
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Damiere Byrd (15958475),Denzel Mims (15958493),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),50000.0,105.72514285714286,133.05171428571427,157.44285714285715,772,104,1412,2288,445
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Anthony Miller (15958497),Chad Hansen (15958463),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49700.0,107.08657142857143,133.04457142857143,157.98714285714286,189,105,1193,1487,188
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Denzel Mims (15958493),CeeDee Lamb (15958449),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49600.0,105.63257142857144,133.04457142857143,159.84914285714285,811,106,489,1406,168
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Anthony Miller (15958497),CeeDee Lamb (15958449),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,107.92514285714284,133.0417142857143,160.11285714285714,57,107,414,578,26
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Damiere Byrd (15958475),Corey Davis (15958425),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),50000.0,106.85514285714285,133.0417142857143,158.19785714285715,255,108,1107,1470,182
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Chad Hansen (15958463),Corey Davis (15958425),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),49900.0,106.64114285714285,133.03171428571432,159.40985714285713,336,109,623,1068,95
Tom Brady (15958105),Alvin Kamara (15958163),Kenyan Drake (15958197),Michael Gallup (15958491),T.Y. Hilton (15958431),Corey Davis (15958425),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,104.99514285714287,133.0317142857143,160.32785714285714,1204,110,366,1680,233
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Breshad Perriman (15958483),T.Y. Hilton (15958431),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),50000.0,107.09814285714288,133.0267142857143,158.59085714285715,187,111,929,1227,127
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Anthony Miller (15958497),Chad Hansen (15958463),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,107.59657142857142,133.02457142857145,157.65714285714284,90,112,1319,1521,195
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),49800.0,107.45157142857144,133.02457142857145,155.51714285714286,108,113,2067,2288,443
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Breshad Perriman (15958483),Damiere Byrd (15958475),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),49900.0,106.41514285714285,133.0217142857143,158.10285714285712,431,114,1134,1679,232
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Anthony Miller (15958497),CeeDee Lamb (15958449),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49500.0,106.32257142857144,133.01457142857143,160.50914285714288,480,115,312,907,75
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Breshad Perriman (15958483),Corey Davis (15958425),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),50000.0,106.27114285714285,133.0117142857143,162.43985714285714,504,116,56,676,39
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),T.Y. Hilton (15958431),Corey Davis (15958425),Dallas Goedert (15958715),CeeDee Lamb (15958449),Cardinals  (15958905),50000.0,107.38257142857145,133.00457142857147,159.72414285714285,119,117,541,777,56
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),Damiere Byrd (15958475),Keke Coutee (15958435),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,104.55657142857143,133.00457142857144,159.34714285714287,1501,118,644,2263,432
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),T.Y. Hilton (15958431),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),50000.0,105.98114285714286,133.0017142857143,161.47485714285713,633,119,140,892,72
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),T.Y. Hilton (15958431),Corey Davis (15958425),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),49600.0,106.91614285714286,133.00171428571429,157.04985714285715,232,120,1562,1914,302
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),T.Y. Hilton (15958431),Keke Coutee (15958435),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),50000.0,105.38314285714287,132.9967142857143,158.52085714285712,968,121,962,2051,359
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Breshad Perriman (15958483),CeeDee Lamb (15958449),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,107.32957142857144,132.98957142857145,160.18514285714286,131,122,396,649,34
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),CeeDee Lamb (15958449),Keke Coutee (15958435),Jordan Akins (15958755),Dalvin Cook (15958161),WAS Football Team  (15958908),50000.0,107.32114285714286,132.9817142857143,162.69485714285716,133,123,42,298,5
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),T.Y. Hilton (15958431),Denzel Mims (15958493),Dallas Goedert (15958715),Corey Davis (15958425),WAS Football Team  (15958908),49900.0,106.45514285714285,132.9817142857143,157.92785714285714,411,124,1220,1755,256
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49900.0,105.99514285714287,132.98171428571428,163.25285714285715,620,125,16,761,53
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Damiere Byrd (15958475),Denzel Mims (15958493),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,105.19657142857145,132.97457142857144,156.29714285714286,1074,126,1834,3034,775
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Breshad Perriman (15958483),T.Y. Hilton (15958431),Jordan Akins (15958755),Dalvin Cook (15958161),Cardinals  (15958905),49700.0,108.98257142857145,132.96457142857145,157.94914285714287,6,127,1214,1347,156
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Chad Hansen (15958463),Keke Coutee (15958435),Jordan Akins (15958755),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,106.99257142857144,132.96457142857145,160.23914285714287,208,128,386,722,47
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),T.Y. Hilton (15958431),Chad Hansen (15958463),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),49900.0,105.66657142857143,132.96457142857142,160.79714285714286,790,129,244,1163,115
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Damiere Byrd (15958475),Keke Coutee (15958435),Dalton Schultz (15958735),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,105.82114285714286,132.9517142857143,160.26485714285715,733,130,381,1244,133
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Anthony Miller (15958497),T.Y. Hilton (15958431),Dallas Goedert (15958715),Corey Davis (15958425),WAS Football Team  (15958908),49800.0,107.14514285714284,132.9517142857143,158.58785714285713,176,131,930,1237,132
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Anthony Miller (15958497),T.Y. Hilton (15958431),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,106.56957142857144,132.94957142857143,157.44514285714286,358,132,1410,1900,297
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Breshad Perriman (15958483),Keke Coutee (15958435),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49600.0,105.41114285714286,132.94171428571428,163.14485714285715,949,133,22,1104,102
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Damiere Byrd (15958475),Keke Coutee (15958435),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,106.33114285714285,132.9317142857143,159.93485714285714,476,134,464,1074,97
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Corey Davis (15958425),CeeDee Lamb (15958449),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),49800.0,107.00014285714286,132.9217142857143,157.39785714285713,207,135,1435,1777,265
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Breshad Perriman (15958483),Denzel Mims (15958493),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49700.0,105.30957142857145,132.91957142857143,158.45514285714285,1007,136,986,2129,382
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Damiere Byrd (15958475),CeeDee Lamb (15958449),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,105.50814285714287,132.9167142857143,162.43085714285715,887,137,57,1081,98
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Damiere Byrd (15958475),T.Y. Hilton (15958431),Dalton Schultz (15958735),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,108.13657142857143,132.91457142857146,154.19714285714286,33,138,2381,2552,548
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Breshad Perriman (15958483),T.Y. Hilton (15958431),Jordan Reed (15958733),Ronald Jones II (15958185),Cardinals  (15958905),49900.0,107.72657142857143,132.90457142857144,157.07714285714286,72,139,1548,1759,257
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Chad Hansen (15958463),Corey Davis (15958425),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),49800.0,106.67157142857144,132.90457142857144,154.94214285714287,328,140,2218,2686,604
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Damiere Byrd (15958475),Chad Hansen (15958463),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,105.17957142857144,132.89957142857145,159.97514285714286,1088,141,456,1685,234
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Denzel Mims (15958493),Keke Coutee (15958435),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),49700.0,104.19257142857143,132.89457142857142,161.33914285714286,1746,142,159,2047,357
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Anthony Miller (15958497),Breshad Perriman (15958483),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49600.0,105.99957142857144,132.88957142857143,159.11514285714287,614,143,732,1489,189
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Breshad Perriman (15958483),CeeDee Lamb (15958449),Jordan Akins (15958755),Dalvin Cook (15958161),Cardinals  (15958905),49900.0,109.06657142857142,132.88457142857143,158.29714285714286,4,144,1055,1203,122
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Breshad Perriman (15958483),T.Y. Hilton (15958431),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,107.55257142857144,132.88457142857143,158.43914285714288,99,145,993,1237,131
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),T.Y. Hilton (15958431),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),Cardinals  (15958905),49900.0,106.01157142857143,132.87457142857144,157.00714285714287,609,146,1574,2329,456
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),Anthony Miller (15958497),Keke Coutee (15958435),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),49600.0,104.88257142857142,132.86457142857145,161.99914285714289,1289,147,94,1530,198
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Damiere Byrd (15958475),T.Y. Hilton (15958431),Dallas Goedert (15958715),Keke Coutee (15958435),Cardinals  (15958905),50000.0,106.08657142857143,132.86457142857145,156.87714285714287,566,148,1627,2341,459
