Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
5365,2338797089,Tmurphy06,0,101.24,QB Justin Herbert RB Dalvin Cook FLEX David Johnson RB Melvin Gordon III WR DeAndre Hopkins WR Adam Thielen WR Keelan Cole TE Anthony Firkser DST Vikings ,,,
5368,2330796493,ahnm,0,101.14,QB Deshaun Watson RB Derrick Henry RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR John Brown WR Marvin Hall TE Hayden Hurst DST WAS Football Team ,,,
5368,2334391061,ryanamg,0,101.14,QB Justin Herbert RB Josh Jacobs RB David Johnson FLEX Justin Jackson WR Julio Jones WR Keenan Allen WR Russell Gage TE Noah Fant DST Texans ,,,
5370,2334514439,antone76,0,101,QB Josh Allen FLEX Antonio Gibson RB Melvin Gordon III RB Le'Veon Bell WR Justin Jefferson WR Corey Davis WR Cole Beasley TE Darren Waller DST Ravens ,,,
5370,2338218872,BigTim17,0,101,QB Derek Carr FLEX James Conner RB Chase Edmonds RB David Montgomery WR DK Metcalf WR Randall Cobb WR Danny Amendola TE Darren Waller DST Texans ,,,
5370,2339897267,DCUBED7113,0,101,QB Josh Allen RB James Conner RB David Johnson FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Sterling Shepard TE Hunter Henry DST Giants ,,,
5373,2334598084,mengland1982,0,100.94,QB Justin Herbert RB Chase Edmonds RB David Johnson WR Julio Jones WR Tyler Lockett WR Marvin Hall FLEX Travis Kelce TE Jack Doyle DST Cardinals ,,,
5374,2339256924,USARMYVet6863,0,100.9,QB Russell Wilson RB James Conner RB DeeJay Dallas WR Will Fuller V WR Corey Davis FLEX Diontae Johnson WR Darnell Mooney TE Noah Fant DST Chiefs ,,,
5375,2339248873,lmeyer0787,0,100.84,QB Justin Herbert RB James Conner RB Justin Jackson FLEX DeeJay Dallas WR Stefon Diggs WR Julio Jones WR Marvin Hall TE Noah Fant DST WAS Football Team ,,,
5376,2336474724,dvielmetti,0,100.72,QB Tua Tagovailoa FLEX Dalvin Cook RB James Conner RB Le'Veon Bell WR Tyler Lockett WR DJ Moore WR DeVante Parker TE Darren Fells DST Falcons ,,,
5377,2339261026,Robinson_acr,0,100.7,QB Russell Wilson RB Chase Edmonds FLEX Justin Jackson RB DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Darnell Mooney TE Hayden Hurst DST Chiefs ,,,
5377,2337422946,blw76,0,100.7,QB Derek Carr RB Chase Edmonds RB Antonio Gibson FLEX David Montgomery WR Tyler Lockett WR Brandin Cooks WR Sterling Shepard TE Darren Waller DST Texans ,,,
5379,2338104429,ironbronk,0,100.62,QB Drew Lock FLEX James Conner RB David Montgomery RB David Johnson WR Stefon Diggs WR Tyler Lockett WR Marvin Jones Jr. TE Noah Fant DST Broncos ,,,
5380,2336913828,marv3240,0,100.6,QB Russell Wilson FLEX Chase Edmonds RB Justin Jackson RB J.K. Dobbins WR Stefon Diggs WR Tyler Lockett WR Tim Patrick TE Noah Fant DST Panthers ,,,
5381,2330321670,starkeye,0,100.54,QB Justin Herbert RB Melvin Gordon III RB D'Andre Swift FLEX DK Metcalf WR Tyler Lockett WR Justin Jefferson WR Cole Beasley TE Trey Burton DST Colts ,,,
5381,2339872946,Tast3TheRainbow,0,100.54,QB Justin Herbert RB James Conner RB Phillip Lindsay FLEX Terry McLaurin WR Justin Jefferson WR Cole Beasley WR Randall Cobb TE T.J. Hockenson DST Texans ,,,
5383,2329940553,TheFFOracle,0,100.5,QB Russell Wilson FLEX Josh Jacobs RB David Montgomery RB David Johnson WR Julio Jones WR Tyler Lockett WR Danny Amendola TE Noah Fant DST Falcons ,,,
5383,2338823972,jmoschgat,0,100.5,QB Russell Wilson RB David Johnson RB Justin Jackson WR Stefon Diggs WR Julio Jones WR Tyler Lockett FLEX Marcus Johnson TE Hayden Hurst DST WAS Football Team ,,,
5383,2339348279,spongebob621,0,100.5,QB Josh Allen RB Chase Edmonds FLEX David Johnson RB Justin Jackson WR Stefon Diggs WR Tyler Lockett WR Marvin Hall TE Noah Fant DST Falcons ,,,
5386,2335006314,guitarwiin12,0,100.4,QB Derek Carr RB James Conner RB David Johnson WR Julio Jones FLEX Keenan Allen WR Cole Beasley WR Darnell Mooney TE T.J. Hockenson DST Texans ,,,
5386,2331000884,znitz23,0,100.4,QB Josh Allen RB James Conner RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Evan Engram DST Cardinals ,,,
5386,2330614853,knox26,0,100.4,QB Josh Allen FLEX James Conner RB Chase Edmonds RB David Johnson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST Falcons ,,,
5386,2338419475,sweathersby,0,100.4,QB Josh Allen FLEX James Conner RB Chase Edmonds RB David Johnson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST Falcons ,,,
5390,2335389174,Ortho_Pod,0,100.34,QB Deshaun Watson RB James Conner RB Josh Jacobs FLEX Justin Jackson WR Julio Jones WR Brandin Cooks WR Diontae Johnson TE Noah Fant DST Falcons ,,,
5391,2337853139,rgd198787,0,100.2,QB Russell Wilson RB James Robinson RB Zack Moss FLEX Devin Singletary WR DeAndre Hopkins WR Cole Beasley WR Marvin Jones Jr. TE Logan Thomas DST Texans ,,,
5391,2335130737,ziggyofak,0,100.2,QB Josh Allen RB James Conner RB David Johnson FLEX Justin Jackson WR Stefon Diggs WR Tyler Lockett WR Cole Beasley TE Jordan Akins DST Giants ,,,
5393,2336345556,BurritoDude,0,100.1,QB Russell Wilson RB James Robinson RB Chase Edmonds WR Tyler Lockett WR Adam Thielen WR Marvin Hall TE Noah Fant FLEX Hayden Hurst DST Falcons ,,,
5393,2335653684,WhittsEnd,0,100.1,QB Josh Allen RB James Conner FLEX Chase Edmonds RB Justin Jackson WR Tyler Lockett WR Robby Anderson WR Sterling Shepard TE Hunter Henry DST Falcons ,,,
5395,2329830171,Wildcat6535,0,100.04,QB Deshaun Watson RB Chase Edmonds FLEX David Johnson RB Justin Jackson WR Keenan Allen WR Tyler Lockett WR Brandin Cooks TE Logan Thomas DST Falcons ,,,
5395,2336412235,juanes37,0,100.04,QB Ben Roethlisberger RB James Conner RB Clyde Edwards-Helaire WR Chase Claypool FLEX Marvin Jones Jr. WR Henry Ruggs III WR Mecole Hardman TE Eric Ebron DST Steelers ,,,
5395,2337872618,SWS_9,0,100.04,QB Justin Herbert RB Chase Edmonds FLEX Justin Jackson RB DeeJay Dallas WR Tyler Lockett WR Robby Anderson WR Diontae Johnson TE Noah Fant DST WAS Football Team ,,,
5398,2339433957,ndsf,0,100,QB Josh Allen RB James Robinson RB James Conner FLEX Justin Jackson WR Tyler Lockett WR Cole Beasley WR Darnell Mooney TE T.J. Hockenson DST Cardinals ,,,
5399,2337441147,Hearls3,0,99.93999,QB Justin Herbert FLEX James Conner RB Clyde Edwards-Helaire RB Melvin Gordon III WR Adam Thielen WR Chase Claypool WR Diontae Johnson TE Hayden Hurst DST WAS Football Team ,,,
5400,2339840607,Msmith9344,0,99.92001,QB Drew Lock RB James Conner FLEX Justin Jackson RB DeeJay Dallas WR Julio Jones WR Chase Claypool WR Cole Beasley TE Mark Andrews DST Steelers ,,,
5401,2339641604,will_webb5,0,99.9,QB Derek Carr RB David Montgomery RB Jordan Howard WR Keenan Allen WR Tyler Lockett WR Justin Jefferson FLEX Cole Beasley TE Darren Waller DST WAS Football Team ,,,
5402,2338177977,wjohnson114,0,99.8,QB Josh Allen RB James Conner FLEX David Montgomery RB Justin Jackson WR Stefon Diggs WR Julio Jones WR Laviska Shenault Jr. TE Noah Fant DST Panthers ,,,
5403,2331724100,DORCOR,0,99.74,QB Ben Roethlisberger RB James Robinson RB Chase Edmonds FLEX Adam Thielen WR Mike Williams WR Darius Slayton WR Diontae Johnson TE Mark Andrews DST Texans ,,,
5404,2336768208,jgallagher80,0,99.7,QB Derek Carr RB James Conner RB David Johnson WR Stefon Diggs WR Julio Jones WR Tyler Lockett FLEX Tim Patrick TE Irv Smith Jr. DST Falcons ,,,
5404,2332101749,jjankowski2,0,99.7,QB Russell Wilson RB James Conner FLEX Justin Jackson RB DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Diontae Johnson TE Hayden Hurst DST Falcons ,,,
5406,2336058178,ryantbarnett,0,99.66,QB Matt Ryan RB James Conner RB Melvin Gordon III WR Julio Jones FLEX Will Fuller V WR Darius Slayton WR Diontae Johnson TE Hunter Henry DST WAS Football Team ,,,
5406,2339911494,Josue9281,0,99.66,QB Matt Ryan RB James Conner FLEX Chase Edmonds RB Josh Jacobs WR Julio Jones WR Justin Jefferson WR Marvin Jones Jr. TE Will Dissly DST Lions ,,,
5408,2338055187,beatzmode,0,99.64001,QB Justin Herbert FLEX James Conner RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Danny Amendola TE Logan Thomas DST Steelers ,,,
5409,2329929120,RejectedGamingII,0,99.6,QB Josh Allen RB Chase Edmonds RB David Johnson FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marvin Jones Jr. TE Noah Fant DST Cowboys ,,,
5409,2333765414,jrancor22,0,99.6,QB Josh Allen RB Chase Edmonds RB David Johnson FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marvin Jones Jr. TE Noah Fant DST Cowboys ,,,
5409,2334135607,JayR1929,0,99.6,QB Josh Allen FLEX James Conner RB David Johnson RB Tony Pollard WR Julio Jones WR Tyler Lockett WR Marvin Jones Jr. TE Noah Fant DST Falcons ,,,
5409,2334420341,marcrich15,0,99.6,QB Josh Allen FLEX James Conner RB David Johnson RB Tony Pollard WR Julio Jones WR Tyler Lockett WR Marvin Jones Jr. TE Noah Fant DST Falcons ,,,
5409,2337174724,cordscords,0,99.6,QB Josh Allen FLEX Chase Edmonds RB David Johnson RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marvin Jones Jr. TE Noah Fant DST Cowboys ,,,
5414,2336412842,ozona1987,0,99.54,QB Deshaun Watson RB Derrick Henry FLEX James Conner RB DeeJay Dallas WR Julio Jones WR Brandin Cooks WR Marcus Johnson TE Noah Fant DST Dolphins ,,,
5415,2337284911,dmandy,0,99.43999,QB Deshaun Watson RB James Conner RB David Johnson WR Julio Jones FLEX Brandin Cooks WR Marvin Jones Jr. WR Mike Williams TE Noah Fant DST Cardinals ,,,
5416,2335385120,GEAUXTIGERS337,0,99.4,QB Derek Carr RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR DeAndre Hopkins WR Julio Jones WR Marcus Johnson TE Trey Burton DST Falcons ,,,
5416,2337520738,Buffalosb52,0,99.4,QB Josh Allen RB James Conner RB David Johnson FLEX Melvin Gordon III WR Marvin Jones Jr. WR Darius Slayton WR Diontae Johnson TE T.J. Hockenson DST Steelers ,,,
5418,2331834323,Squanto401k,0,99.3,QB Josh Allen FLEX James Conner RB David Johnson RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Diontae Johnson TE Hayden Hurst DST Falcons ,,,
5418,2337418763,gobigbrown,0,99.3,QB Derek Carr RB Clyde Edwards-Helaire FLEX Antonio Gibson RB Justin Jackson WR Stefon Diggs WR Tyler Lockett WR Diontae Johnson TE Noah Fant DST WAS Football Team ,,,
5418,2338238912,OMG_ITS_NIK,0,99.3,QB Josh Allen FLEX James Conner RB David Johnson RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Diontae Johnson TE Hayden Hurst DST Falcons ,,,
5418,2338464869,dagnasty2,0,99.29999,QB Russell Wilson RB David Montgomery RB David Johnson WR Tyler Lockett WR Terry McLaurin FLEX Corey Davis WR Sterling Shepard TE Hayden Hurst DST Cardinals ,,,
5422,2336454842,KMTGAGA757,0,99.24001,QB Justin Herbert RB Chase Edmonds RB Justin Jackson FLEX J.K. Dobbins WR Keenan Allen WR Tyler Lockett WR Cole Beasley TE Hunter Henry DST WAS Football Team ,,,
5422,2338992848,ChineseHomer,0,99.24001,QB Justin Herbert RB James Conner RB Justin Jackson WR Keenan Allen WR Tyler Lockett WR Chase Claypool FLEX Cole Beasley TE Hunter Henry DST Falcons ,,,
5422,2336008545,spclk36,0,99.24,QB Justin Herbert RB James Conner RB David Johnson FLEX Justin Jackson WR Stefon Diggs WR Mike Williams WR Diontae Johnson TE Darren Waller DST Falcons ,,,
5425,2338686661,Leeroy622,0,99.2,QB Derek Carr RB Derrick Henry RB David Johnson FLEX DeeJay Dallas WR Julio Jones WR Robby Anderson WR Sterling Shepard TE Noah Fant DST Giants ,,,
5426,2335144109,bdogg9000,0,99.16,QB Matt Ryan RB Chase Edmonds RB David Johnson FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Jerry Jeudy TE Noah Fant DST Cardinals ,,,
5427,2336329924,noamwright,0,99.04,QB Deshaun Watson RB James Conner RB Justin Jackson WR Tyler Lockett WR Chase Claypool FLEX Brandin Cooks WR Marvin Jones Jr. TE T.J. Hockenson DST Cardinals ,,,
5427,2339400221,justo_theGreat,0,99.04,QB Deshaun Watson RB Derrick Henry RB Justin Jackson WR Keenan Allen WR DJ Moore WR DeVante Parker TE Darren Waller FLEX Hunter Henry DST Falcons ,,,
5429,2331898098,kooks13,0,99.00001,QB Russell Wilson FLEX James Conner RB Justin Jackson RB DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Marvin Jones Jr. TE Hunter Henry DST Vikings ,,,
5429,2337514751,lgdaddy,0,99,QB Russell Wilson FLEX Chase Edmonds RB David Johnson RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Jerry Jeudy TE Trey Burton DST Cardinals ,,,
5431,2334649846,kclutch,0,98.96,QB Matt Ryan RB James Conner RB Justin Jackson WR Julio Jones FLEX Keenan Allen WR Tyler Lockett WR Marvin Jones Jr. TE Will Dissly DST Cardinals ,,,
5432,2338179398,bmosley21,0,98.93999,QB Deshaun Watson RB Chase Edmonds FLEX Josh Jacobs RB Justin Jackson WR Julio Jones WR Russell Gage WR Larry Fitzgerald TE Hayden Hurst DST Steelers ,,,
5433,2330830938,claudhatcher,0,98.89999,QB Russell Wilson RB James Conner RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST Giants ,,,
5433,2331766829,mfu82,0,98.89999,QB Russell Wilson RB James Conner RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST Giants ,,,
5433,2333267944,KennyRyanPeterson13,0,98.89999,QB Russell Wilson RB James Conner FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST Giants ,,,
5433,2335287888,ablevins,0,98.89999,QB Russell Wilson RB James Conner FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST Giants ,,,
5433,2335627650,the1andonlykelz,0,98.89999,QB Russell Wilson RB James Conner FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST Giants ,,,
5433,2336452568,drwanderson7,0,98.89999,QB Russell Wilson RB James Conner RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST Giants ,,,
5433,2337068041,JustinLuci,0,98.89999,QB Russell Wilson RB James Conner RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST Giants ,,,
5433,2338863231,PistolPete216,0,98.89999,QB Russell Wilson FLEX Chase Edmonds RB Antonio Gibson RB Justin Jackson WR Stefon Diggs WR Tyler Lockett WR DaeSean Hamilton TE Noah Fant DST Cardinals ,,,
5433,2338907148,Hookmonsta,0,98.89999,QB Russell Wilson RB James Conner FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST Giants ,,,
5442,2330519995,saint31,0,98.8,QB Josh Allen RB James Conner RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Darnell Mooney TE Hunter Henry DST Falcons ,,,
5442,2330956066,dmissal,0,98.8,QB Kirk Cousins RB James Conner RB Justin Jackson WR Stefon Diggs WR Julio Jones WR Adam Thielen FLEX Brandin Cooks TE Albert Okwuegbunam DST Vikings ,,,
5442,2336535042,jacksitt,0,98.8,QB Josh Allen RB Josh Jacobs RB David Johnson FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR DJ Moore TE Hayden Hurst DST Falcons ,,,
5445,2330996815,chillinmcm,0,98.74,QB Matthew Stafford RB Derrick Henry RB David Johnson WR Julio Jones FLEX Allen Robinson II WR Marvin Jones Jr. WR Jerry Jeudy TE Will Dissly DST Falcons ,,,
5445,2339811619,DFS_Chan,0,98.74,QB Justin Herbert RB Derrick Henry RB Josh Jacobs WR Keenan Allen WR Tyler Lockett WR Cole Beasley FLEX Keelan Cole TE Jordan Akins DST Falcons ,,,
5447,2334318948,gharris2471,0,98.7,QB Lamar Jackson RB James Conner RB Chase Edmonds WR Julio Jones WR Tyler Lockett FLEX Brandin Cooks WR John Brown TE Albert Okwuegbunam DST Falcons ,,,
5447,2339845570,KenLeandro,0,98.7,QB Josh Allen RB Clyde Edwards-Helaire RB Justin Jackson FLEX DeAndre Hopkins WR Cole Beasley WR Diontae Johnson WR Marvin Hall TE Noah Fant DST Steelers ,,,
5449,2337974236,mrb_rabbit21,0,98.60001,QB Russell Wilson RB David Johnson FLEX Justin Jackson RB DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Robby Anderson TE Hunter Henry DST Vikings ,,,
5449,2339328700,JNATAS,0,98.60001,QB Russell Wilson RB David Johnson FLEX Justin Jackson RB DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Robby Anderson TE Hunter Henry DST Vikings ,,,
5449,2338664636,maxxx2407,0,98.6,QB Lamar Jackson RB James Conner RB David Johnson WR Julio Jones FLEX DJ Moore WR Diontae Johnson WR John Brown TE Darren Waller DST Vikings ,,,
5452,2337996030,Zyphros,0,98.5,QB Derek Carr RB James Robinson RB James Conner FLEX Chase Edmonds WR Justin Jefferson WR Marvin Jones Jr. WR Tim Patrick TE Jonnu Smith DST WAS Football Team ,,,
5452,2339548432,EMH653,0,98.5,QB Josh Allen RB James Conner RB David Johnson FLEX Justin Jackson WR Stefon Diggs WR Tyler Lockett WR Marvin Jones Jr. TE Logan Thomas DST Falcons ,,,
5454,2331646122,tomfromthetrot,0,98.4,QB Derek Carr FLEX James Conner RB Chase Edmonds RB David Montgomery WR Tyler Lockett WR Robby Anderson WR Marvin Jones Jr. TE Evan Engram DST Vikings ,,,
5454,2335179032,DopeItsDame,0,98.4,QB Derek Carr RB James Robinson RB Phillip Lindsay WR Julio Jones WR Tyler Lockett WR Chase Claypool FLEX Darnell Mooney TE Darren Waller DST Broncos ,,,
5454,2339809143,Momoney1100,0,98.39999,QB Russell Wilson RB Todd Gurley II FLEX Clyde Edwards-Helaire RB Phillip Lindsay WR Justin Jefferson WR Corey Davis WR Mike Williams TE Darren Fells DST Ravens ,,,
5454,2339877126,JustinSuperfly,0,98.39999,QB Russell Wilson RB Clyde Edwards-Helaire RB David Johnson WR Allen Robinson II WR Adam Thielen FLEX Brandin Cooks WR Laviska Shenault Jr. TE Jonnu Smith DST WAS Football Team ,,,
5458,2337797997,jcarl1n2080,0,98.3,QB Russell Wilson FLEX Josh Jacobs RB David Montgomery RB David Johnson WR Julio Jones WR Tyler Lockett WR Mike Williams TE Tyler Kroft DST Falcons ,,,
5459,2330740136,mattwellin,0,98.24,QB Deshaun Watson RB James Conner RB Chase Edmonds FLEX David Johnson WR Julio Jones WR Brandin Cooks WR Randall Cobb TE Evan Engram DST Cowboys ,,,
5459,2335438348,thegrecs21,0,98.24,QB Justin Herbert RB Chase Edmonds RB David Johnson FLEX Gus Edwards WR Cole Beasley WR Mike Williams WR Mecole Hardman TE Darren Waller DST Steelers ,,,
5461,2336901516,sjif,0,98.2,QB Russell Wilson RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett FLEX Diontae Johnson WR Darnell Mooney TE Noah Fant DST Cardinals ,,,
5462,2336260069,brab422,0,98.04,QB Deshaun Watson FLEX Josh Jacobs RB David Johnson RB J.K. Dobbins WR Julio Jones WR Tyler Lockett WR Marvin Jones Jr. TE Hayden Hurst DST Cardinals ,,,
5462,2334746653,croyal412,0,98.03999,QB Ben Roethlisberger RB James Conner RB Le'Veon Bell WR JuJu Smith-Schuster WR Chase Claypool WR James Washington TE Eric Ebron FLEX Vance McDonald DST Steelers ,,,
5462,2335871080,PDXRAMSFAN1,0,98.03999,QB Deshaun Watson RB Mike Davis RB David Johnson WR Julio Jones WR Adam Thielen WR Brandin Cooks TE Mark Andrews FLEX Logan Thomas DST Giants ,,,
5465,2339167885,rsilver14,0,97.96,QB Matt Ryan RB Chase Edmonds RB David Johnson WR Julio Jones WR Adam Thielen WR Cole Beasley FLEX Marvin Jones Jr. TE Evan Engram DST Falcons ,,,
5466,2339675510,themrpruitt,0,97.84,QB Justin Herbert FLEX James Conner RB Josh Jacobs RB Tony Pollard WR Julio Jones WR Tyler Lockett WR Mike Williams TE Hunter Henry DST Cardinals ,,,
5466,2337630165,tylerwashere93,0,97.84,QB Matthew Stafford RB D'Andre Swift RB Justin Jackson WR Julio Jones FLEX Keenan Allen WR Tyler Lockett WR Randall Cobb TE T.J. Hockenson DST Cardinals ,,,
5468,2330613174,mvfp,0,97.8,QB Josh Allen RB James Conner RB Melvin Gordon III FLEX Justin Jackson WR Tyler Lockett WR Brandin Cooks WR Cole Beasley TE T.J. Hockenson DST Texans ,,,
5469,2339897448,ryanbrennan1009,0,97.76,QB Matt Ryan RB Derrick Henry RB James Conner WR Tyler Lockett WR Terry McLaurin FLEX Preston Williams WR Keelan Cole TE Noah Fant DST Seahawks ,,,
5470,2338079051,meatmydrums,0,97.70001,QB Russell Wilson RB Chase Edmonds RB Antonio Gibson WR Tyler Lockett FLEX Justin Jefferson WR DJ Moore WR Marvin Jones Jr. TE Logan Thomas DST Falcons ,,,
5470,2338947374,jcola422,0,97.7,QB Russell Wilson RB James Robinson RB Melvin Gordon III WR Tyler Lockett WR DJ Moore WR Sterling Shepard FLEX Hunter Henry TE Jonnu Smith DST Steelers ,,,
5470,2338978011,Tbonebaggins1,0,97.7,QB Russell Wilson RB James Conner RB DeeJay Dallas WR Tyler Lockett WR Diontae Johnson WR Marvin Hall TE Darren Waller FLEX Darren Fells DST Steelers ,,,
5473,2338092396,2TallPaul,0,97.64,QB Matthew Stafford RB James Conner FLEX David Montgomery RB David Johnson WR Julio Jones WR Marvin Jones Jr. WR Jerry Jeudy TE Darren Waller DST Lions ,,,
5473,2330952479,vjpizzo76,0,97.63999,QB Deshaun Watson RB James Robinson RB Chase Edmonds FLEX Justin Jackson WR Stefon Diggs WR Brandin Cooks WR Henry Ruggs III TE Trey Burton DST Cardinals ,,,
5475,2334513979,mhollin,0,97.6,QB Josh Allen RB David Montgomery RB David Johnson FLEX Justin Jackson WR DeAndre Hopkins WR Julio Jones WR Michael Pittman Jr. TE Evan Engram DST Falcons ,,,
5475,2339869684,mschultzinca,0,97.6,QB Russell Wilson RB James Robinson FLEX James Conner RB David Johnson WR Adam Thielen WR Marvin Jones Jr. WR Darnell Mooney TE Darren Fells DST Titans ,,,
