Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
9922,2338065312,alexander6194,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338065933,dholmes418,0,128.9,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338082711,HeyKidMove,0,128.9,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338153842,mjstan104,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338196338,dailycoach,0,128.9,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338275189,TDs_N_COLD_BEER,0,128.9,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338327047,johnatch65,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338336282,ttorch27,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338352915,leachdisciple,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338376515,Leotis,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338392309,chalupabatman3425,0,128.9,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338526909,daabears32,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338605032,jsaslow,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338633150,FatStackz,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338688903,tolatetowin,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338917552,n4no413,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338943840,brojooo,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2338952965,APuls34,0,128.9,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2339107413,schunj7,0,128.9,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2339389323,dmarkos,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2339515464,ecpietz73,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2339661193,codixon,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2339666690,tristan214,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2339671109,patsconzo,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2339715619,The_Tron81,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2339768012,nicksconzo2,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2339778894,boilerfanus,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2339800280,aaronstatefarm,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2339818639,shishkabab,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2339832494,bwalker83,0,128.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2339835926,jurella,0,128.9,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
9922,2330201086,jmay230,0,128.9,QB Russell Wilson RB James Conner RB Chase Edmonds FLEX Antonio Gibson WR Tyler Lockett WR Diontae Johnson WR John Brown TE Jimmy Graham DST Giants ,,,
9922,2335969266,Pip21,0,128.9,QB Russell Wilson FLEX James Conner RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Keenan Allen WR David Moore TE Hayden Hurst DST Vikings ,,,
9922,2336258466,DarthCe,0,128.9,QB Russell Wilson FLEX James Conner RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Keenan Allen WR David Moore TE Hayden Hurst DST Vikings ,,,
9922,2336848423,sooner5,0,128.9,QB Russell Wilson FLEX James Conner RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Keenan Allen WR David Moore TE Hayden Hurst DST Vikings ,,,
9922,2337065403,realsquirrels,0,128.9,QB Russell Wilson RB Dalvin Cook RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Sterling Shepard FLEX Hunter Henry TE Jonnu Smith DST Falcons ,,,
9922,2337427889,Sergery1,0,128.9,QB Russell Wilson RB James Conner RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Keenan Allen WR David Moore TE Hayden Hurst DST Vikings ,,,
9922,2337745659,Gmon30,0,128.9,QB Russell Wilson RB Chase Edmonds RB David Johnson WR Tyler Lockett WR Adam Thielen FLEX Christian Kirk WR Jerry Jeudy TE Evan Engram DST Panthers ,,,
9922,2338498403,bdr310603,0,128.9,QB Russell Wilson RB David Montgomery RB DeeJay Dallas WR Stefon Diggs FLEX Keenan Allen WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST WAS Football Team ,,,
9922,2339571654,kittie2171,0,128.9,QB Russell Wilson FLEX James Conner RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Keenan Allen WR David Moore TE Hayden Hurst DST Vikings ,,,
9922,2339822994,wcastrod,0,128.9,QB Russell Wilson FLEX James Conner RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Keenan Allen WR David Moore TE Hayden Hurst DST Vikings ,,,
10176,2337460452,Laxstar7,0,128.86,QB Matt Ryan RB Dalvin Cook RB David Johnson WR Julio Jones WR Allen Robinson II WR Diontae Johnson FLEX Noah Fant TE Will Dissly DST WAS Football Team ,,,
10177,2336704305,Chava_p14,0,128.84,QB Deshaun Watson RB James Conner RB Chase Edmonds FLEX DeeJay Dallas WR Stefon Diggs WR Terry McLaurin WR Darnell Mooney TE Hunter Henry DST Vikings ,,,
10177,2338888624,xsabu,0,128.84,QB Deshaun Watson RB Dalvin Cook RB Derrick Henry FLEX Justin Jackson WR Julio Jones WR Jerry Jeudy WR Steven Sims Jr. TE Hunter Henry DST Cardinals ,,,
10177,2329832008,elosooro,0,128.84,QB Justin Herbert RB Dalvin Cook RB Phillip Lindsay FLEX DeAndre Hopkins WR Mike Williams WR Michael Pittman Jr. WR Danny Amendola TE Hunter Henry DST Steelers ,,,
10177,2331680940,sensei44,0,128.84,QB Deshaun Watson RB Chase Edmonds RB D'Andre Swift FLEX Julio Jones WR Justin Jefferson WR Marvin Jones Jr. WR Jerry Jeudy TE Noah Fant DST WAS Football Team ,,,
10177,2332959317,titans921,0,128.84,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Tyler Lockett WR Marvin Jones Jr. WR Diontae Johnson TE Hayden Hurst DST Cowboys ,,,
10177,2335626962,TDog1970,0,128.84,QB Justin Herbert FLEX James Conner RB Josh Jacobs RB Justin Jackson WR Keenan Allen WR Tyler Lockett WR Jerry Jeudy TE Evan Engram DST Lions ,,,
10177,2336321655,Merrdawg54,0,128.84,QB Justin Herbert FLEX Dalvin Cook RB James Robinson RB Melvin Gordon III WR Justin Jefferson WR Marquise Brown WR Jalen Guyton TE Jimmy Graham DST WAS Football Team ,,,
10177,2338225662,nickmiles1507,0,128.84,QB Justin Herbert RB Dalvin Cook RB Justin Jackson FLEX DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Noah Fant DST Giants ,,,
10177,2338618930,Birk21,0,128.84,QB Matthew Stafford RB Dalvin Cook RB Derrick Henry FLEX Chase Edmonds WR Mike Williams WR Nelson Agholor WR Marvin Hall TE Jonnu Smith DST Titans ,,,
10177,2338921909,Pete0017,0,128.84,QB Justin Herbert RB James Robinson RB Chase Edmonds FLEX J.K. Dobbins WR Julio Jones WR Diontae Johnson WR Nelson Agholor TE Jonnu Smith DST Ravens ,,,
10187,2336324436,ijrosa,0,128.82,QB Drew Lock RB James Conner FLEX Chase Edmonds RB Justin Jackson WR Keenan Allen WR Tyler Lockett WR Brandin Cooks TE Hayden Hurst DST Giants ,,,
10188,2335980589,JPOneSix,0,128.8,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Anthony Firkser DST Giants ,,,
10188,2338462369,epic1231,0,128.8,QB Russell Wilson RB Dalvin Cook RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Cole Beasley FLEX Darnell Mooney TE Jordan Akins DST Giants ,,,
10188,2330207403,bennypatrick,0,128.8,QB Russell Wilson RB Dalvin Cook RB David Johnson FLEX DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST Falcons ,,,
10188,2333088042,MoreThanConquerors,0,128.8,QB Josh Allen RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson FLEX Travis Kelce TE Hunter Henry DST Titans ,,,
10188,2336511772,Kelmillionaire,0,128.8,QB Josh Allen RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Travis Kelce FLEX Hunter Henry DST Titans ,,,
10188,2337605451,georgedev,0,128.8,QB Russell Wilson RB David Johnson RB DeeJay Dallas WR Allen Robinson II WR Terry McLaurin FLEX Marquise Brown WR Christian Kirk TE Noah Fant DST Falcons ,,,
10188,2337740196,csnider24,0,128.8,QB Russell Wilson RB James Conner RB Tony Pollard WR Stefon Diggs WR Tyler Lockett WR Brandin Cooks FLEX Jerry Jeudy TE Hunter Henry DST Texans ,,,
10188,2338473381,JLR21,0,128.8,QB Derek Carr RB James Robinson RB James Conner FLEX Chase Edmonds WR Julio Jones WR Jerry Jeudy WR Darnell Mooney TE T.J. Hockenson DST Giants ,,,
10188,2338582466,joeadkinson,0,128.8,QB Derek Carr RB Chase Edmonds RB Justin Jackson FLEX Stefon Diggs WR Julio Jones WR Keenan Allen WR Nelson Agholor TE Irv Smith Jr. DST WAS Football Team ,,,
10188,2339014453,bthrasher24,0,128.8,QB Derek Carr RB Dalvin Cook FLEX Chase Edmonds RB DeeJay Dallas WR Tyler Lockett WR Brandin Cooks WR Marvin Jones Jr. TE Hunter Henry DST Cardinals ,,,
10188,2335292341,bobthebrewer,0,128.8,QB Josh Allen RB Chase Edmonds RB DeeJay Dallas WR Julio Jones WR Tyler Lockett FLEX DJ Moore WR Sterling Shepard TE Hayden Hurst DST Giants ,,,
10188,2335735955,peterrubis,0,128.8,QB Josh Allen RB Chase Edmonds RB David Johnson WR Julio Jones WR Tyler Lockett FLEX Diontae Johnson WR Sterling Shepard TE Hayden Hurst DST Giants ,,,
10188,2336628989,JeffBtheNorth,0,128.8,QB Derek Carr RB Dalvin Cook RB James Conner FLEX Justin Jackson WR Justin Jefferson WR Diontae Johnson WR John Brown TE Darren Waller DST Giants ,,,
10188,2337760775,EllaSkins14,0,128.8,QB Josh Allen RB Dalvin Cook RB Justin Jackson WR Julio Jones WR Tyler Lockett FLEX Mike Williams WR Steven Sims Jr. TE Albert Okwuegbunam DST Steelers ,,,
10188,2338822729,AlbinoChameleon,0,128.8,QB Russell Wilson FLEX Antonio Gibson RB David Johnson RB Zack Moss WR Stefon Diggs WR Tyler Lockett WR Jerry Jeudy TE Noah Fant DST Lions ,,,
10203,2339023462,jma531,0,128.78,QB Patrick Mahomes RB Derrick Henry RB Justin Jackson WR Tyreek Hill WR A.J. Brown WR Sterling Shepard FLEX Laviska Shenault Jr. TE Hunter Henry DST Vikings ,,,
10204,2338407991,maxdaddi,0,128.76,QB Matt Ryan RB Clyde Edwards-Helaire RB Antonio Gibson WR Allen Robinson II WR JuJu Smith-Schuster FLEX Brandin Cooks WR Marvin Jones Jr. TE Noah Fant DST WAS Football Team ,,,
10204,2338616258,Nickvinin,0,128.76,QB Matt Ryan RB Dalvin Cook RB Chase Edmonds WR Julio Jones WR Tyler Lockett FLEX Marvin Jones Jr. WR Marcus Johnson TE Hunter Henry DST Falcons ,,,
10204,2339543192,bblaedorn,0,128.76,QB Jake Luton RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Tyler Lockett WR Jerry Jeudy WR Keelan Cole TE Mark Andrews DST Cardinals ,,,
10207,2330665520,cxt7,0,128.74,QB Deshaun Watson RB Clyde Edwards-Helaire RB Justin Jackson FLEX Duke Johnson WR Will Fuller V WR Marquise Brown WR Mike Williams TE Travis Kelce DST Broncos ,,,
10207,2332586989,jasonarusso,0,128.74,QB Justin Herbert RB Dalvin Cook RB DeeJay Dallas FLEX Matt Breida WR Julio Jones WR Adam Thielen WR DJ Moore TE Hayden Hurst DST Vikings ,,,
10207,2334313193,J8tee,0,128.74,QB Justin Herbert RB James Conner RB Chase Edmonds FLEX Jordan Howard WR Stefon Diggs WR Keenan Allen WR Marvin Jones Jr. TE Jonnu Smith DST Cowboys ,,,
10207,2336824351,sbpietsch,0,128.74,QB Justin Herbert RB David Johnson RB DeeJay Dallas WR Stefon Diggs WR Tyler Lockett FLEX A.J. Brown WR Randall Cobb TE Evan Engram DST Giants ,,,
10207,2337796565,joeplante66,0,128.74,QB Justin Herbert RB James Conner RB David Johnson WR Robby Anderson FLEX Mike Williams WR Jerry Jeudy WR John Brown TE T.J. Hockenson DST Steelers ,,,
10207,2336736456,browne_bb,0,128.74,QB Justin Herbert FLEX Christian McCaffrey RB Chase Edmonds RB David Johnson WR Corey Davis WR Sterling Shepard WR John Brown TE Hayden Hurst DST Vikings ,,,
10213,2336168602,Daignutz,0,128.7,QB Russell Wilson RB Clyde Edwards-Helaire RB Phillip Lindsay FLEX Stefon Diggs WR Tyler Lockett WR Marvin Jones Jr. WR Jerry Jeudy TE Hunter Henry DST Texans ,,,
10213,2336209486,smiley60,0,128.7,QB Russell Wilson RB James Robinson RB Justin Jackson WR Stefon Diggs WR Tyler Lockett WR Chase Claypool FLEX Demarcus Robinson TE Jonnu Smith DST Ravens ,,,
10213,2329858808,KDOOLZ8,0,128.7,QB Russell Wilson RB Dalvin Cook FLEX David Johnson RB Justin Jackson WR Stefon Diggs WR Tyler Lockett WR Darnell Mooney TE Albert Okwuegbunam DST Giants ,,,
10213,2330757038,monier33,0,128.7,QB Derek Carr RB Dalvin Cook FLEX James Conner RB Antonio Gibson WR Julio Jones WR Keenan Allen WR Marcus Johnson TE Jordan Akins DST Cardinals ,,,
10213,2331046068,mo2629,0,128.7,QB Derek Carr RB David Johnson RB DeeJay Dallas WR Stefon Diggs FLEX Julio Jones WR Marvin Jones Jr. WR Jerry Jeudy TE Darren Waller DST WAS Football Team ,,,
10213,2331347733,Mugwumps,0,128.7,QB Russell Wilson RB Chase Edmonds FLEX Antonio Gibson RB Justin Jackson WR Stefon Diggs WR Terry McLaurin WR Christian Blake TE T.J. Hockenson DST Cardinals ,,,
10213,2335871491,amattwinner,0,128.7,QB Josh Allen FLEX Derrick Henry RB Phillip Lindsay RB Travis Homer WR Julio Jones WR Justin Jefferson WR DJ Chark Jr. TE Eric Ebron DST Cardinals ,,,
10213,2336473140,riskit65,0,128.7,QB Russell Wilson RB David Johnson RB D'Andre Swift WR Allen Robinson II WR Chase Claypool WR Cole Beasley FLEX Curtis Samuel TE Eric Ebron DST Steelers ,,,
10213,2337130238,bigbadcubbie28,0,128.7,QB Josh Allen RB Josh Jacobs RB Justin Jackson WR Stefon Diggs WR Tyler Lockett WR DJ Moore FLEX Curtis Samuel TE Noah Fant DST Falcons ,,,
10213,2337145115,lafluerrida,0,128.7,QB Russell Wilson RB Christian McCaffrey RB Derrick Henry WR Cole Beasley WR Tim Patrick WR Randall Cobb FLEX Michael Gallup TE Eric Ebron DST Giants ,,,
10213,2338919123,JBings302,0,128.7,QB Russell Wilson RB James Robinson RB James Conner WR Tyler Lockett WR Chase Claypool WR Jerry Jeudy TE Darren Waller FLEX Albert Okwuegbunam DST Giants ,,,
10213,2337730797,Dufff,0,128.7,QB Josh Allen RB Dalvin Cook FLEX James Conner RB David Johnson WR Stefon Diggs WR Darius Slayton WR Christian Blake TE Mike Gesicki DST Falcons ,,,
10225,2330871986,Moondog33,0,128.68,QB Patrick Mahomes RB Chase Edmonds RB David Johnson FLEX Justin Jackson WR Tyreek Hill WR Justin Jefferson WR Sterling Shepard TE Jonnu Smith DST Giants ,,,
10225,2336915812,haggs49,0,128.68,QB Patrick Mahomes RB Clyde Edwards-Helaire RB Antonio Gibson WR Tyreek Hill FLEX Justin Jefferson WR Mike Williams WR Keelan Cole TE Albert Okwuegbunam DST Steelers ,,,
10227,2334892505,harmem01,0,128.64,QB Deshaun Watson RB Dalvin Cook RB James Conner FLEX D'Andre Swift WR Tyler Lockett WR Cole Beasley WR Marvin Hall TE Evan Engram DST Vikings ,,,
10227,2337789053,vmikeydet05,0,128.64,QB Deshaun Watson FLEX Dalvin Cook RB Antonio Gibson RB David Johnson WR Julio Jones WR Brandin Cooks WR Marvin Hall TE Darren Fells DST Falcons ,,,
10227,2339313764,QBall224,0,128.64,QB Justin Herbert FLEX James Conner RB Chase Edmonds RB J.K. Dobbins WR Terry McLaurin WR JuJu Smith-Schuster WR Marvin Jones Jr. TE Evan Engram DST Falcons ,,,
10227,2330140278,tjbraley,0,128.64,QB Justin Herbert RB Chase Edmonds FLEX Clyde Edwards-Helaire RB Antonio Gibson WR Keenan Allen WR Sterling Shepard WR Darnell Mooney TE Darren Waller DST Cardinals ,,,
10227,2334262220,slydernelson,0,128.64,QB Justin Herbert RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Mike Williams WR Diontae Johnson TE Trey Burton DST Falcons ,,,
10232,2330237833,kriskring3,0,128.62,QB Drew Lock RB Dalvin Cook RB David Johnson FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Cole Beasley TE Hunter Henry DST Giants ,,,
10233,2330174943,jmlorzy,0,128.6,QB Russell Wilson RB Dalvin Cook RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson FLEX Darren Waller TE Hunter Henry DST Vikings ,,,
10233,2330357128,DaWaWaWaterboy,0,128.6,QB Derek Carr RB James Conner RB Josh Jacobs WR Will Fuller V WR Terry McLaurin WR Chase Claypool TE Darren Waller FLEX Ian Thomas DST Ravens ,,,
10233,2330681969,Mschwartz5125,0,128.6,QB Josh Allen RB James Robinson RB Chase Edmonds WR Stefon Diggs WR Tyler Lockett WR Mike Williams FLEX Demarcus Robinson TE Trey Burton DST Texans ,,,
10233,2334548985,Dinkpiece,0,128.6,QB Josh Allen RB Chase Edmonds RB Justin Jackson WR Stefon Diggs WR Julio Jones WR Tyler Lockett FLEX Marcus Johnson TE Hayden Hurst DST Giants ,,,
10233,2334921137,danjay72,0,128.6,QB Josh Allen RB James Conner RB Chase Edmonds WR Julio Jones WR Tyler Lockett WR John Brown FLEX Darnell Mooney TE Hayden Hurst DST Vikings ,,,
10233,2334986036,rossiski,0,128.6,QB Nick Foles FLEX Dalvin Cook RB DeeJay Dallas RB Jordan Howard WR Allen Robinson II WR Tyler Lockett WR Justin Jefferson TE Noah Fant DST Cardinals ,,,
10233,2335806477,Rooster1975,0,128.6,QB Russell Wilson RB James Conner RB DeeJay Dallas WR Tyler Lockett WR JuJu Smith-Schuster WR Marvin Jones Jr. TE Eric Ebron FLEX Evan Engram DST Ravens ,,,
10233,2335851293,austinnolan,0,128.6,QB Russell Wilson RB D'Andre Swift RB Justin Jackson WR Julio Jones WR Keenan Allen FLEX Brandin Cooks WR Marvin Jones Jr. TE Noah Fant DST Texans ,,,
10233,2338101079,Robertasalem,0,128.6,QB Derek Carr FLEX Dalvin Cook RB Chase Edmonds RB DeeJay Dallas WR Tyler Lockett WR Robby Anderson WR Danny Amendola TE Noah Fant DST Cardinals ,,,
10233,2338620394,rhansen19,0,128.6,QB Josh Allen RB James Robinson RB Chase Edmonds WR Stefon Diggs WR Tyler Lockett WR Laviska Shenault Jr. FLEX Demarcus Robinson TE Evan Engram DST Cardinals ,,,
10233,2339394908,coop_nation,0,128.6,QB Russell Wilson RB James Conner RB David Johnson FLEX Will Fuller V WR Chase Claypool WR Christian Kirk WR Mecole Hardman TE Noah Fant DST Giants ,,,
10233,2339462051,dirkmontana,0,128.6,QB Russell Wilson RB Derrick Henry RB James Conner WR Tyreek Hill WR Hunter Renfrow WR Anthony Miller TE Darren Waller FLEX Jimmy Graham DST Lions ,,,
10233,2339778165,kszcze47,0,128.6,QB Josh Allen RB Chase Edmonds RB Justin Jackson WR Stefon Diggs WR Julio Jones WR Tyler Lockett FLEX Marcus Johnson TE Hayden Hurst DST Giants ,,,
10246,2336416576,Oldtown07,0,128.58,QB Patrick Mahomes FLEX James Conner RB Josh Jacobs RB David Johnson WR Christian Kirk WR Marvin Jones Jr. WR Mecole Hardman TE T.J. Hockenson DST Giants ,,,
10246,2337608099,sewerstud,0,128.58,QB Patrick Mahomes FLEX James Conner RB Josh Jacobs RB David Johnson WR Christian Kirk WR Marvin Jones Jr. WR Mecole Hardman TE T.J. Hockenson DST Giants ,,,
10246,2338675881,Billsmafia3223,0,128.58,QB Daniel Jones RB Dalvin Cook RB Justin Jackson FLEX Julio Jones WR Terry McLaurin WR Sterling Shepard WR Marcus Johnson TE Noah Fant DST Steelers ,,,
