QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Mitchell Trubisky (16006107),David Johnson (16006186),Austin Ekeler (16006162),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Dallas Goedert (16006652),Jonathan Taylor (16006164),Eagles  (16006821),49500.0,101.7357142857143,134.33914285714286,176.82857142857145,2875,2012,2966,7853,1984
Matt Ryan (16006106),Austin Ekeler (16006162),Nick Chubb (16006158),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Hayden Hurst (16006656),Amari Cooper (16006384),Texans  (16006822),50000.0,100.82642857142858,134.33828571428572,184.74428571428572,3860,2013,134,6007,1258
Mitchell Trubisky (16006107),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Hayden Hurst (16006656),David Montgomery (16006160),Texans  (16006822),49700.0,104.12142857142857,134.3362857142857,177.6042857142857,1032,2014,2447,5493,1059
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Dalton Schultz (16006660),David Montgomery (16006160),Eagles  (16006821),49900.0,101.2207142857143,134.33614285714287,175.93857142857144,3402,2015,3607,9024,2463
Matt Ryan (16006106),David Johnson (16006186),Melvin Gordon III (16006198),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),David Montgomery (16006160),Eagles  (16006821),49700.0,102.26071428571429,134.33614285714285,173.46857142857144,2383,2016,5416,9815,2854
Jared Goff (16006105),Austin Ekeler (16006162),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Panthers  (16006823),49500.0,102.26357142857144,134.335,181.40142857142857,2380,2017,700,5097,940
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Randall Cobb (16006542),Calvin Ridley (16006354),Cam Sims (16006460),Dallas Goedert (16006652),Jonathan Taylor (16006164),Panthers  (16006823),49600.0,103.98357142857144,134.335,174.42142857142858,1108,2018,4756,7882,2001
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Austin Ekeler (16006162),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Nick Chubb (16006158),Eagles  (16006821),49900.0,102.05571428571429,134.33414285714287,177.67857142857142,2570,2019,2404,6993,1649
Matt Ryan (16006106),Melvin Gordon III (16006198),Austin Ekeler (16006162),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),David Montgomery (16006160),Texans  (16006822),49800.0,103.04642857142858,134.33328571428572,175.6442857142857,1725,2020,3824,7569,1867
Matt Ryan (16006106),Austin Ekeler (16006162),Jonathan Taylor (16006164),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Amari Cooper (16006384),Texans  (16006822),49900.0,104.38642857142858,134.33328571428572,176.5742857142857,894,2021,3150,6065,1272
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),David Montgomery (16006160),Texans  (16006822),49500.0,101.35642857142857,134.33328571428572,182.78428571428572,3275,2022,392,5689,1133
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Zach Ertz (16006662),Jonathan Taylor (16006164),Eagles  (16006821),49900.0,99.62071428571429,134.33214285714286,178.66857142857143,5244,2023,1826,9093,2500
Mitchell Trubisky (16006107),David Johnson (16006186),David Montgomery (16006160),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Jonathan Taylor (16006164),Panthers  (16006823),49900.0,106.07857142857142,134.33200000000002,171.61142857142858,356,2024,6611,8991,2451
Matt Ryan (16006106),David Johnson (16006186),Melvin Gordon III (16006198),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Dallas Goedert (16006652),Nick Chubb (16006158),Eagles  (16006821),49500.0,100.27071428571429,134.33114285714285,177.17857142857142,4493,2025,2735,9253,2581
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Evan Engram (16006650),Amari Cooper (16006384),Texans  (16006822),49900.0,102.84642857142858,134.32928571428573,174.91428571428568,1885,2026,4395,8306,2156
Jared Goff (16006105),Giovani Bernard (16006212),David Montgomery (16006160),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Dallas Goedert (16006652),Jonathan Taylor (16006164),Texans  (16006822),49800.0,99.51642857142858,134.3292857142857,175.68428571428572,5363,2027,3795,11185,3507
Matt Ryan (16006106),David Johnson (16006186),Melvin Gordon III (16006198),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),David Montgomery (16006160),Panthers  (16006823),49700.0,102.45357142857144,134.329,179.44142857142856,2220,2028,1447,5695,1136
Matt Ryan (16006106),David Johnson (16006186),Melvin Gordon III (16006198),Sterling Shepard (16006410),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Nick Chubb (16006158),Texans  (16006822),49900.0,101.83642857142857,134.32828571428573,178.4242857142857,2790,2029,1952,6771,1559
Matt Ryan (16006106),Melvin Gordon III (16006198),Austin Ekeler (16006162),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Dallas Goedert (16006652),Nick Chubb (16006158),Texans  (16006822),49600.0,101.05642857142858,134.3282857142857,179.35428571428568,3606,2030,1493,7129,1700
Mitchell Trubisky (16006107),Austin Ekeler (16006162),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Amari Cooper (16006384),Texans  (16006822),49700.0,103.35142857142858,134.32628571428572,179.04428571428568,1509,2031,1635,5175,961
Mitchell Trubisky (16006107),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),Sterling Shepard (16006410),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Jonathan Taylor (16006164),Texans  (16006822),49700.0,103.06142857142856,134.32628571428572,177.0842857142857,1711,2032,2795,6538,1467
Jared Goff (16006105),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),Tee Higgins (16006408),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Jonathan Taylor (16006164),Panthers  (16006823),50000.0,99.30357142857143,134.32500000000005,180.00142857142856,5616,2033,1210,8859,2395
Jared Goff (16006105),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),Calvin Ridley (16006354),Cam Sims (16006460),Amari Cooper (16006384),Dallas Goedert (16006652),David Montgomery (16006160),Panthers  (16006823),49500.0,101.18357142857144,134.32500000000002,177.68142857142857,3447,2034,2400,7881,2000
Jared Goff (16006105),Austin Ekeler (16006162),Nick Chubb (16006158),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Dallas Goedert (16006652),Amari Cooper (16006384),Texans  (16006822),49700.0,100.85642857142857,134.3242857142857,178.62428571428572,3831,2035,1851,7717,1924
Jared Goff (16006105),Jonathan Taylor (16006164),Nick Chubb (16006158),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Texans  (16006822),50000.0,100.02642857142857,134.3242857142857,181.7142857142857,4815,2036,605,7456,1827
Matt Ryan (16006106),David Johnson (16006186),Melvin Gordon III (16006198),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),Nick Chubb (16006158),Panthers  (16006823),49500.0,100.46357142857144,134.324,183.15142857142857,4282,2037,332,6651,1513
Matt Ryan (16006106),David Johnson (16006186),Melvin Gordon III (16006198),Sterling Shepard (16006410),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Jonathan Taylor (16006164),Texans  (16006822),49500.0,101.85642857142858,134.32328571428573,179.2742857142857,2768,2038,1525,6331,1392
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Hayden Hurst (16006656),David Montgomery (16006160),Texans  (16006822),49700.0,101.86642857142857,134.32328571428573,181.0342857142857,2762,2039,813,5614,1107
Matt Ryan (16006106),Melvin Gordon III (16006198),Austin Ekeler (16006162),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Dalton Schultz (16006660),David Montgomery (16006160),Texans  (16006822),49700.0,101.81642857142857,134.32328571428573,175.09428571428572,2804,2040,4256,9100,2505
Matt Ryan (16006106),David Johnson (16006186),David Montgomery (16006160),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Hayden Hurst (16006656),Jonathan Taylor (16006164),Texans  (16006822),50000.0,101.03642857142857,134.3232857142857,184.12428571428572,3624,2041,194,5859,1196
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),Jonathan Taylor (16006164),Eagles  (16006821),49900.0,100.01071428571429,134.32214285714286,186.30857142857144,4829,2042,52,6923,1622
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Jerry Jeudy (16006446),Darius Slayton (16006436),Calvin Ridley (16006354),Evan Engram (16006650),Amari Cooper (16006384),Texans  (16006822),49600.0,103.11642857142857,134.3192857142857,178.5642857142857,1673,2043,1882,5598,1093
Jared Goff (16006105),Melvin Gordon III (16006198),Austin Ekeler (16006162),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Hayden Hurst (16006656),David Montgomery (16006160),Texans  (16006822),49600.0,100.97642857142857,134.3192857142857,178.4842857142857,3703,2044,1922,7669,1907
Mitchell Trubisky (16006107),David Johnson (16006186),David Montgomery (16006160),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Amari Cooper (16006384),Eagles  (16006821),49700.0,105.63571428571429,134.31914285714285,167.95857142857145,444,2045,7994,10483,3147
Jared Goff (16006105),Melvin Gordon III (16006198),Austin Ekeler (16006162),Randall Cobb (16006542),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49700.0,102.58071428571428,134.31714285714284,174.59857142857143,2121,2046,4626,8793,2369
Mitchell Trubisky (16006107),Austin Ekeler (16006162),David Montgomery (16006160),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Amari Cooper (16006384),Texans  (16006822),49800.0,106.42142857142856,134.31628571428573,170.1342857142857,283,2047,7371,9701,2805
Matt Ryan (16006106),Austin Ekeler (16006162),Jonathan Taylor (16006164),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Eagles  (16006821),49500.0,102.85071428571429,134.31614285714284,176.92857142857144,1883,2048,2898,6829,1588
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Tee Higgins (16006408),Calvin Ridley (16006354),Cam Sims (16006460),Dalton Schultz (16006660),Nick Chubb (16006158),Texans  (16006822),49900.0,96.84642857142858,134.31428571428572,179.85428571428568,7627,2049,1266,10942,3385
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Jerry Jeudy (16006446),A.J. Green (16006456),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Texans  (16006822),49700.0,98.34642857142856,134.31428571428572,184.0542857142857,6560,2050,199,8809,2375
Mitchell Trubisky (16006107),David Johnson (16006186),Nick Chubb (16006158),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Eagles  (16006821),49500.0,103.64571428571429,134.31414285714285,171.66857142857143,1310,2051,6572,9933,2904
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),David Montgomery (16006160),Texans  (16006822),49500.0,101.62642857142856,134.3132857142857,180.0442857142857,2978,2052,1193,6223,1330
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Austin Ekeler (16006162),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Dallas Goedert (16006652),Jonathan Taylor (16006164),Panthers  (16006823),49500.0,102.14857142857144,134.312,174.12142857142857,2493,2053,4962,9508,2729
Mitchell Trubisky (16006107),Austin Ekeler (16006162),Nick Chubb (16006158),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Texans  (16006822),49600.0,104.43142857142857,134.3112857142857,173.8442857142857,877,2054,5161,8092,2074
Jared Goff (16006105),Austin Ekeler (16006162),Nick Chubb (16006158),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Panthers  (16006823),49900.0,100.67357142857144,134.31,176.76142857142858,4048,2055,3007,9110,2514
Jared Goff (16006105),David Johnson (16006186),David Montgomery (16006160),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Dallas Goedert (16006652),Jonathan Taylor (16006164),Texans  (16006822),49700.0,101.06642857142859,134.30928571428572,178.00428571428571,3589,2056,2183,7828,1975
Mitchell Trubisky (16006107),Giovani Bernard (16006212),Austin Ekeler (16006162),Calvin Ridley (16006354),Cam Sims (16006460),Amari Cooper (16006384),Dallas Goedert (16006652),David Montgomery (16006160),Eagles  (16006821),49800.0,102.1257142857143,134.30914285714286,172.41857142857143,2507,2057,6126,10690,3239
Mitchell Trubisky (16006107),David Johnson (16006186),Austin Ekeler (16006162),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Dalton Schultz (16006660),David Montgomery (16006160),Eagles  (16006821),49900.0,102.88571428571429,134.30914285714286,176.47857142857143,1844,2058,3239,7141,1709
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Hayden Hurst (16006656),David Montgomery (16006160),Panthers  (16006823),49900.0,101.68357142857144,134.30900000000003,179.17142857142858,2927,2059,1576,6562,1478
Matt Ryan (16006106),David Johnson (16006186),Melvin Gordon III (16006198),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Dalton Schultz (16006660),David Montgomery (16006160),Eagles  (16006821),50000.0,102.73071428571428,134.30614285714287,176.03857142857143,1996,2060,3543,7599,1875
Matt Ryan (16006106),Melvin Gordon III (16006198),Austin Ekeler (16006162),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Dallas Goedert (16006652),Jonathan Taylor (16006164),Eagles  (16006821),49500.0,101.14071428571428,134.30614285714287,182.97857142857143,3500,2061,353,5914,1218
Jared Goff (16006105),Austin Ekeler (16006162),Jonathan Taylor (16006164),Randall Cobb (16006542),Jerry Jeudy (16006446),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Texans  (16006822),50000.0,101.35642857142858,134.3042857142857,185.25428571428571,3274,2062,102,5438,1040
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Dalton Schultz (16006660),David Montgomery (16006160),Texans  (16006822),49600.0,101.88642857142858,134.30328571428572,178.1542857142857,2752,2063,2098,6913,1619
Matt Ryan (16006106),Melvin Gordon III (16006198),Austin Ekeler (16006162),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Evan Engram (16006650),Jonathan Taylor (16006164),Texans  (16006822),49600.0,100.66642857142858,134.30328571428572,177.8642857142857,4055,2064,2265,8384,2182
Jared Goff (16006105),Giovani Bernard (16006212),Austin Ekeler (16006162),A.J. Green (16006456),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),Jonathan Taylor (16006164),Eagles  (16006821),49700.0,99.27071428571429,134.30214285714285,179.3685714285714,5650,2065,1483,9198,2558
Mitchell Trubisky (16006107),Austin Ekeler (16006162),David Montgomery (16006160),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Jamison Crowder (16006412),Panthers  (16006823),49500.0,105.40857142857143,134.302,168.83142857142857,515,2066,7792,10373,3094
Mitchell Trubisky (16006107),David Montgomery (16006160),Nick Chubb (16006158),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Evan Engram (16006650),Amari Cooper (16006384),Texans  (16006822),49800.0,106.98142857142858,134.3012857142857,166.9042857142857,200,2067,8173,10440,3126
Mitchell Trubisky (16006107),David Johnson (16006186),Melvin Gordon III (16006198),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Texans  (16006822),49600.0,101.46142857142857,134.3012857142857,172.60428571428568,3154,2068,6006,11228,3531
