Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
468,1268875114,YourFriendJacob (2/2),0,171.5,QB Mitchell Trubisky RB Tarik Cohen RB Aaron Jones WR Tyreek Hill FLEX Robert Woods WR Jarvis Landry WR Larry Fitzgerald TE Jimmy Graham DST Chargers ,,,
468,1268888610,VASpeedy (3/3),0,171.5,QB Mitchell Trubisky RB Alvin Kamara RB Tarik Cohen WR Michael Thomas WR Cooper Kupp WR DeSean Jackson TE Jared Cook FLEX Eric Ebron DST Rams ,,,
472,1267794123,needastar,0,171.44,QB Baker Mayfield RB Todd Gurley II RB David Johnson FLEX Nick Chubb WR Tyler Boyd WR DeSean Jackson WR Dede Westbrook TE Ricky Seals-Jones DST Colts ,,,
473,1268593655,GripDsNutz (2/20),0,171.42,QB Marcus Mariota RB Melvin Gordon III RB Aaron Jones WR Julio Jones WR Tyler Boyd FLEX Kenny Golladay WR Adam Humphries TE Ricky Seals-Jones DST Chargers ,,,
473,1268593676,GripDsNutz (4/20),0,171.42,QB Marcus Mariota RB Melvin Gordon III RB Aaron Jones WR Julio Jones WR Tyler Boyd FLEX Kenny Golladay WR Adam Humphries TE Ricky Seals-Jones DST Chargers ,,,
473,1268593695,GripDsNutz (5/20),0,171.42,QB Marcus Mariota RB Melvin Gordon III RB Aaron Jones WR Julio Jones WR Tyler Boyd FLEX Kenny Golladay WR Adam Humphries TE Ricky Seals-Jones DST Chargers ,,,
473,1268597724,GripDsNutz (9/20),0,171.42,QB Marcus Mariota RB Melvin Gordon III RB Aaron Jones WR Julio Jones WR Tyler Boyd FLEX Kenny Golladay WR Adam Humphries TE Ricky Seals-Jones DST Chargers ,,,
473,1268607190,GripDsNutz (11/20),0,171.42,QB Marcus Mariota RB Melvin Gordon III RB Aaron Jones WR Julio Jones WR Tyler Boyd FLEX Kenny Golladay WR Adam Humphries TE Ricky Seals-Jones DST Chargers ,,,
473,1268607250,GripDsNutz (12/20),0,171.42,QB Marcus Mariota RB Melvin Gordon III RB Aaron Jones WR Julio Jones WR Tyler Boyd FLEX Kenny Golladay WR Adam Humphries TE Ricky Seals-Jones DST Chargers ,,,
473,1268618126,GripDsNutz (13/20),0,171.42,QB Marcus Mariota RB Melvin Gordon III RB Aaron Jones WR Julio Jones WR Tyler Boyd FLEX Kenny Golladay WR Adam Humphries TE Ricky Seals-Jones DST Chargers ,,,
473,1268618136,GripDsNutz (14/20),0,171.42,QB Marcus Mariota RB Melvin Gordon III RB Aaron Jones WR Julio Jones WR Tyler Boyd FLEX Kenny Golladay WR Adam Humphries TE Ricky Seals-Jones DST Chargers ,,,
473,1268618315,GripDsNutz (15/20),0,171.42,QB Marcus Mariota RB Melvin Gordon III RB Aaron Jones WR Julio Jones WR Tyler Boyd FLEX Kenny Golladay WR Adam Humphries TE Ricky Seals-Jones DST Chargers ,,,
473,1268627317,GripDsNutz (18/20),0,171.42,QB Marcus Mariota RB Melvin Gordon III RB Aaron Jones WR Julio Jones WR Tyler Boyd FLEX Kenny Golladay WR Adam Humphries TE Ricky Seals-Jones DST Chargers ,,,
483,1262324985,Lsonni (1/2),0,171.4,QB Matt Ryan RB Kareem Hunt FLEX David Johnson RB Tevin Coleman WR Michael Thomas WR Corey Davis WR Maurice Harris TE Austin Hooper DST Patriots ,,,
484,1268779767,grandpadave624 (2/20),0,171.36,QB Aaron Rodgers RB Aaron Jones RB Dion Lewis FLEX Mark Ingram WR Julio Jones WR Davante Adams WR Keenan Allen TE Trey Burton DST Rams ,,,
484,1268780106,amandamarie987 (2/20),0,171.36,QB Aaron Rodgers RB Aaron Jones RB Dion Lewis FLEX Mark Ingram WR Julio Jones WR Davante Adams WR Keenan Allen TE Trey Burton DST Rams ,,,
484,1268809184,adam_menzer (2/20),0,171.36,QB Aaron Rodgers RB Aaron Jones RB Dion Lewis FLEX Mark Ingram WR Julio Jones WR Davante Adams WR Keenan Allen TE Trey Burton DST Rams ,,,
487,1268959253,Littjeter37 (1/3),0,171.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Melvin Gordon III RB Tevin Coleman WR Corey Davis WR Adam Humphries WR Maurice Harris TE Jordan Reed DST Bears ,,,
487,1268989152,Littjeter37 (2/3),0,171.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Melvin Gordon III RB Tevin Coleman WR Corey Davis WR Adam Humphries WR Maurice Harris TE Jordan Reed DST Bears ,,,
487,1269004925,Littjeter37 (3/3),0,171.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Melvin Gordon III RB Tevin Coleman WR Corey Davis WR Adam Humphries WR Maurice Harris TE Jordan Reed DST Bears ,,,
490,1263265889,grandchamp80 (1/2),0,171.24,QB Ryan Fitzpatrick RB Melvin Gordon III RB Kareem Hunt FLEX Aaron Jones WR Marquez Valdes-Scantling WR DeSean Jackson WR Tyler Lockett TE Austin Hooper DST Packers ,,,
491,1267843930,ignatious31,0,171.16,QB Patrick Mahomes RB Melvin Gordon III RB Nick Chubb WR Michael Thomas WR Tyler Lockett FLEX Kenny Stills WR Chris Hogan TE Austin Hooper DST Bears ,,,
492,1266289450,twofdr (9/20),0,171.1,QB Matt Ryan RB Melvin Gordon III RB Tevin Coleman FLEX Aaron Jones WR Julio Jones WR Jarvis Landry WR Dontrelle Inman TE Austin Hooper DST Packers ,,,
492,1267558092,ajgoldm57,0,171.1,QB Mitchell Trubisky RB Aaron Jones RB Jordan Howard WR Michael Thomas WR Cooper Kupp FLEX Calvin Ridley WR Anthony Miller TE Travis Kelce DST Chargers ,,,
492,1269539620,kfreds (12/20),0,171.1,QB Patrick Mahomes FLEX Melvin Gordon III RB Nick Chubb RB Jalen Richard WR Julio Jones WR Julian Edelman WR Quincy Enunwa TE James O'Shaughnessy DST Saints ,,,
492,1269651510,piffy1957,0,171.1,QB Matt Ryan RB Melvin Gordon III RB Aaron Jones WR Julio Jones WR Cooper Kupp WR Marquez Valdes-Scantling FLEX Adam Humphries TE Austin Hooper DST Saints ,,,
496,1265944218,DrRobot,0,171.04,QB Baker Mayfield RB Melvin Gordon III RB David Johnson FLEX Mark Ingram WR Tyler Boyd WR Marquez Valdes-Scantling WR Corey Davis TE Trey Burton DST Jets ,,,
497,1263523564,dennidave89 (1/3),0,171.02,QB Philip Rivers FLEX Alvin Kamara RB Leonard Fournette RB Aaron Jones WR Keenan Allen WR Larry Fitzgerald WR Marquez Valdes-Scantling TE Austin Hooper DST Rams ,,,
497,1269572188,brian_jackson12345,0,171.02,QB Jared Goff RB Melvin Gordon III FLEX Nick Chubb RB Kenyan Drake WR Michael Thomas WR Tyler Lockett WR Danny Amendola TE Benjamin Watson DST Chargers ,,,
499,1269306422,CanielDox,0,171,QB Drew Brees RB David Johnson FLEX Adrian Peterson RB Nick Chubb WR Tyler Boyd WR Jarvis Landry WR DeSean Jackson TE Austin Hooper DST Chiefs ,,,
500,1268209493,Kylek8183,0,170.94,QB Drew Brees RB Melvin Gordon III RB Nick Chubb FLEX Mark Ingram WR Julian Edelman WR Larry Fitzgerald WR Marquez Valdes-Scantling TE Jimmy Graham DST Jaguars ,,,
501,1266712209,dosmayo (1/5),0,170.7,QB Mitchell Trubisky RB Tevin Coleman RB Mark Ingram FLEX Michael Thomas WR Davante Adams WR Brandin Cooks WR Tyrell Williams TE Trey Burton DST Jets ,,,
501,1266728223,dosmayo (2/5),0,170.7,QB Mitchell Trubisky RB Tevin Coleman RB Mark Ingram FLEX Michael Thomas WR Davante Adams WR Brandin Cooks WR Tyrell Williams TE Trey Burton DST Jets ,,,
501,1266728227,dosmayo (3/5),0,170.7,QB Mitchell Trubisky RB Tevin Coleman RB Mark Ingram FLEX Michael Thomas WR Davante Adams WR Brandin Cooks WR Tyrell Williams TE Trey Burton DST Jets ,,,
501,1266736661,dosmayo (4/5),0,170.7,QB Mitchell Trubisky RB Tevin Coleman RB Mark Ingram FLEX Michael Thomas WR Davante Adams WR Brandin Cooks WR Tyrell Williams TE Trey Burton DST Jets ,,,
501,1266736683,dosmayo (5/5),0,170.7,QB Mitchell Trubisky RB Tevin Coleman RB Mark Ingram FLEX Michael Thomas WR Davante Adams WR Brandin Cooks WR Tyrell Williams TE Trey Burton DST Jets ,,,
506,1265637378,tomswab3,0,170.66,QB Patrick Mahomes RB David Johnson RB Adrian Peterson WR Brandin Cooks WR Cooper Kupp WR Allen Robinson II FLEX Dede Westbrook TE Trey Burton DST Bears ,,,
507,1268667157,umsoburton (3/3),0,170.64,QB Ryan Fitzpatrick RB Melvin Gordon III RB Nick Chubb FLEX Aaron Jones WR Mike Evans WR Jarvis Landry WR Marquez Valdes-Scantling TE Austin Hooper DST Rams ,,,
508,1268464972,blacklabel73 (3/3),0,170.62,QB Marcus Mariota RB Melvin Gordon III RB David Johnson WR Tyreek Hill WR Cooper Kupp WR Josh Gordon FLEX DeVante Parker TE Jonnu Smith DST Colts ,,,
509,1269822925,bcates,0,170.46,QB Patrick Mahomes RB Alvin Kamara RB Mark Ingram WR Tyreek Hill WR Mohamed Sanu WR Allen Robinson II FLEX Dede Westbrook TE Trey Burton DST Jets ,,,
510,1268382873,Joeytwoguns (3/10),0,170.36,QB Aaron Rodgers RB Nick Chubb RB Tevin Coleman FLEX Duke Johnson Jr. WR Tyreek Hill WR Kenny Golladay WR Marquez Valdes-Scantling TE Travis Kelce DST Chargers ,,,
511,1267157161,cpackham007 (3/3),0,170.32,QB Jared Goff RB Kareem Hunt RB Aaron Jones FLEX Michael Thomas WR Tyreek Hill WR Josh Gordon WR Maurice Harris TE Ricky Seals-Jones DST Buccaneers ,,,
511,1264501340,lucas.petrin (1/2),0,170.32,QB Jared Goff RB Melvin Gordon III FLEX Nick Chubb RB Dion Lewis WR Brandin Cooks WR Robert Woods WR Randall Cobb TE Austin Hooper DST Rams ,,,
511,1266282567,NutKing (3/3),0,170.32,QB Jared Goff RB Todd Gurley II RB Mark Ingram FLEX Austin Ekeler WR Michael Thomas WR Keenan Allen WR Corey Davis TE Trey Burton DST Rams ,,,
514,1264186359,savannahlynne (2/4),0,170.3,QB Drew Brees RB David Johnson FLEX Aaron Jones RB Jordan Howard WR Michael Thomas WR Josh Gordon WR Calvin Ridley TE Austin Hooper DST Jets ,,,
514,1267472319,gietzen (3/4),0,170.3,QB Matt Ryan RB James White RB David Johnson FLEX Aaron Jones WR Julio Jones WR Josh Gordon WR John Ross TE Trey Burton DST Rams ,,,
516,1266335325,dayton.bretz97,0,170.24,QB Ryan Fitzpatrick RB Alvin Kamara RB Aaron Jones FLEX Tyreek Hill WR Mike Evans WR DeSean Jackson WR Jordy Nelson TE Austin Hooper DST Bears ,,,
516,1268569884,mudskuffs,0,170.24,QB Mitchell Trubisky RB Alvin Kamara RB Tarik Cohen FLEX Tevin Coleman WR Michael Thomas WR Julian Edelman WR John Ross TE Nick Vannett DST Chiefs ,,,
516,1269844385,Mcpallo (1/2),0,170.24,QB Ryan Fitzpatrick RB Melvin Gordon III FLEX Nick Chubb RB Dion Lewis WR Michael Thomas WR Kenny Golladay WR Marquez Valdes-Scantling TE Jordan Reed DST Saints ,,,
516,1269875745,Mcpallo (2/2),0,170.24,QB Ryan Fitzpatrick RB Melvin Gordon III FLEX Nick Chubb RB Dion Lewis WR Michael Thomas WR Kenny Golladay WR Marquez Valdes-Scantling TE Jordan Reed DST Saints ,,,
520,1263294272,kennyl5050,0,170.22,QB Andy Dalton RB Alvin Kamara RB Leonard Fournette WR Tyler Boyd FLEX Tyreek Hill WR Tyrell Williams WR Chris Godwin TE Eric Ebron DST Rams ,,,
521,1265446562,N.O.BABY39,0,170,QB Drew Brees FLEX Alvin Kamara RB Tevin Coleman RB Mark Ingram WR Julio Jones WR Michael Thomas WR John Ross TE Antonio Gates DST Saints ,,,
522,1267877042,rslew74,0,169.96,QB Patrick Mahomes RB Melvin Gordon III RB Nick Chubb FLEX Aaron Jones WR Keenan Allen WR Marquez Valdes-Scantling WR Tyrell Williams TE Jack Doyle DST Rams ,,,
523,1269892601,blazersvm (1/3),0,169.94,QB Drew Brees RB Kareem Hunt RB Nick Chubb WR Michael Thomas WR Julian Edelman WR John Ross TE Jimmy Graham FLEX Austin Hooper DST Rams ,,,
524,1269752203,NOAHSDADDY921,0,169.92,QB Philip Rivers RB Melvin Gordon III RB Mike Davis WR Davante Adams WR Keenan Allen WR Tyrell Williams FLEX Chris Godwin TE Eric Ebron DST Bears ,,,
525,1268840369,laxallstarz21 (7/9),0,169.9,QB Mitchell Trubisky RB Melvin Gordon III RB Tarik Cohen WR Julio Jones WR Josh Gordon FLEX Marvin Jones Jr. WR Maurice Harris TE Eric Ebron DST Patriots ,,,
525,1268850099,laxallstarz21 (8/9),0,169.9,QB Mitchell Trubisky RB Melvin Gordon III RB Tarik Cohen WR Julio Jones WR Josh Gordon FLEX Marvin Jones Jr. WR Maurice Harris TE Eric Ebron DST Patriots ,,,
525,1268869477,laxallstarz21 (9/9),0,169.9,QB Mitchell Trubisky RB Melvin Gordon III RB Tarik Cohen WR Julio Jones WR Josh Gordon FLEX Marvin Jones Jr. WR Maurice Harris TE Eric Ebron DST Patriots ,,,
525,1263126697,Banker17,0,169.9,QB Drew Brees FLEX Kareem Hunt RB David Johnson RB Nick Chubb WR Cooper Kupp WR Tyler Lockett WR Danny Amendola TE Jack Doyle DST Colts ,,,
529,1263712631,newjarrett4,0,169.82,QB Philip Rivers RB Leonard Fournette RB Nick Chubb FLEX Isaiah Crowell WR Davante Adams WR Tyler Boyd WR Tyreek Hill TE Ed Dickson DST Rams ,,,
530,1266590838,jtatts,0,169.76,QB Philip Rivers RB Nick Chubb RB Tarik Cohen FLEX Derrick Henry WR Michael Thomas WR Julian Edelman WR Cooper Kupp TE Jordan Reed DST Chargers ,,,
531,1261790359,CallinRichardTracy,0,169.64,QB Mitchell Trubisky RB Alvin Kamara RB Adrian Peterson FLEX Nick Chubb WR Julian Edelman WR Calvin Ridley WR Kenny Golladay TE Jared Cook DST Seahawks ,,,
532,1267195646,bec0ner (2/2),0,169.62,QB Derek Carr RB Todd Gurley II RB David Johnson FLEX Derrick Henry WR Michael Thomas WR Tyreek Hill WR David Moore TE C.J. Uzomah DST Browns ,,,
533,1268367832,ncsuearnhardt (5/10),0,169.6,QB Drew Brees RB Todd Gurley II RB Alvin Kamara FLEX Peyton Barber WR Michael Thomas WR Corey Davis WR Josh Doctson TE Nick Vannett DST Falcons ,,,
533,1269375997,15SlentzE (1/2),0,169.6,QB Drew Brees RB Alvin Kamara RB Nick Chubb FLEX Duke Johnson Jr. WR Michael Thomas WR Cooper Kupp WR Adam Humphries TE Nick Vannett DST Chiefs ,,,
535,1267688365,Timmyericka416,0,169.56,QB Tom Brady FLEX James White RB David Johnson RB Kenyan Drake WR Michael Thomas WR Allen Robinson II WR Danny Amendola TE Austin Hooper DST Chiefs ,,,
536,1267417655,jock1185 (3/3),0,169.52,QB Marcus Mariota RB Melvin Gordon III FLEX Alvin Kamara RB Leonard Fournette WR Julio Jones WR Corey Davis WR Alex Erickson TE Chris Herndon DST Buccaneers ,,,
537,1269096927,wondo64,0,169.5,QB Drew Brees RB David Johnson RB Jordan Howard WR Tyler Boyd WR Robert Woods WR Allen Robinson II FLEX Tyler Lockett TE Jared Cook DST Bears ,,,
538,1268917239,Mokiee,0,169.4,QB Drew Brees RB Leonard Fournette RB Tevin Coleman FLEX Aaron Jones WR Michael Thomas WR Robert Woods WR Tyler Lockett TE Trey Burton DST Jets ,,,
538,1269284722,pbravo33 (1/7),0,169.4,QB Andrew Luck RB Leonard Fournette RB Nick Chubb FLEX Mike Davis WR Michael Thomas WR Mike Evans WR T.Y. Hilton TE Jack Doyle DST Chiefs ,,,
538,1269790762,gogotx,0,169.4,QB Mitchell Trubisky RB Alvin Kamara FLEX Aaron Jones RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Josh Gordon TE Ricky Seals-Jones DST Patriots ,,,
541,1260986273,m_twill,0,169.3,QB Tom Brady RB David Johnson RB Spencer Ware WR Tyler Boyd WR Tyreek Hill WR Julian Edelman FLEX Calvin Ridley TE Eric Ebron DST Saints ,,,
542,1261632942,Kody7878,0,169.24,QB Drew Brees RB Kareem Hunt RB Nick Chubb FLEX Keenan Allen WR Julian Edelman WR Tyrell Williams WR Adam Humphries TE Austin Hooper DST Bears ,,,
543,1263615672,BuckeyePaul1,0,169.2,QB Drew Brees RB Todd Gurley II RB Alvin Kamara FLEX Aaron Jones WR Michael Thomas WR John Ross WR Seth Roberts TE Benjamin Watson DST Buccaneers ,,,
544,1268932695,WuTangKillaBees,0,169.16,QB Marcus Mariota FLEX Todd Gurley II RB Kareem Hunt RB David Johnson WR Julian Edelman WR Maurice Harris WR Anthony Miller TE Jonnu Smith DST Jets ,,,
545,1269387481,Kyaaal,0,169.12,QB Philip Rivers RB Nick Chubb RB Isaiah Crowell FLEX Tyreek Hill WR Mike Evans WR Keenan Allen WR Cooper Kupp TE Eric Ebron DST Colts ,,,
546,1264166121,thenatepine,0,169,QB Drew Brees RB Melvin Gordon III RB David Johnson FLEX Ito Smith WR Davante Adams WR Josh Gordon WR Rashard Higgins TE Eric Ebron DST Jets ,,,
546,1261266849,oddmanout7,0,169,QB Mitchell Trubisky RB Todd Gurley II FLEX David Johnson RB Aaron Jones WR Josh Gordon WR Marquez Valdes-Scantling WR Taylor Gabriel TE Trey Burton DST Jets ,,,
546,1268820227,imjustagirl83,0,169,QB Mitchell Trubisky RB Alvin Kamara RB Kareem Hunt FLEX Tevin Coleman WR Tyreek Hill WR Chris Godwin WR John Ross TE Trey Burton DST Rams ,,,
549,1268455116,rvargas2015,0,168.96,QB Patrick Mahomes RB Alvin Kamara RB Nyheim Hines WR Michael Thomas WR Tyreek Hill WR Tyler Lockett FLEX Jared Cook TE Eric Ebron DST Seahawks ,,,
550,1264021397,camboll (5/5),0,168.82,QB Marcus Mariota RB Todd Gurley II FLEX Melvin Gordon III RB Kareem Hunt WR Danny Amendola WR Corey Davis WR Maurice Harris TE Eric Ebron DST Seahawks ,,,
551,1268872152,ChrisMB92,0,168.8,QB Drew Brees FLEX Melvin Gordon III RB Alvin Kamara RB David Johnson WR Marquez Valdes-Scantling WR Cordarrelle Patterson WR Zay Jones TE Benjamin Watson DST Chargers ,,,
551,1265714539,Winebest (14/20),0,168.8,QB Matt Ryan FLEX Alvin Kamara RB David Johnson RB Mark Ingram WR Julio Jones WR DeSean Jackson WR David Moore TE Jack Doyle DST Rams ,,,
553,1265928406,garrison461,0,168.76,QB Jared Goff FLEX Leonard Fournette RB Nick Chubb RB Tarik Cohen WR Julian Edelman WR Cooper Kupp WR Calvin Ridley TE Trey Burton DST Chargers ,,,
554,1265721571,philadelphiaFF (1/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265721626,philadelphiaFF (2/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265729571,philadelphiaFF (3/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265729601,philadelphiaFF (4/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265729701,philadelphiaFF (5/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265729751,philadelphiaFF (6/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265729768,philadelphiaFF (7/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265729852,philadelphiaFF (8/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265729896,philadelphiaFF (9/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265729990,philadelphiaFF (10/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265731688,philadelphiaFF (11/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265731713,philadelphiaFF (12/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265731741,philadelphiaFF (13/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265731777,philadelphiaFF (14/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265731820,philadelphiaFF (15/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265731838,philadelphiaFF (16/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265731861,philadelphiaFF (17/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265731876,philadelphiaFF (18/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265731921,philadelphiaFF (19/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
554,1265731943,philadelphiaFF (20/20),0,168.72,QB Philip Rivers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Jordan Reed DST Buccaneers ,,,
574,1269660822,jpligon75,0,168.64,QB Russell Wilson RB Todd Gurley II RB Melvin Gordon III FLEX Mike Davis WR Josh Gordon WR Corey Davis WR Adam Humphries TE Trey Burton DST Chiefs ,,,
575,1267438019,aPop_dk (2/2),0,168.6,QB Andrew Luck RB Todd Gurley II RB David Johnson FLEX Aaron Jones WR Josh Gordon WR Marquez Valdes-Scantling WR Christian Kirk TE Jack Doyle DST Packers ,,,
575,1269496467,myles38,0,168.6,QB Matt Ryan RB Adrian Peterson RB Nick Chubb FLEX Tevin Coleman WR Tyreek Hill WR Keenan Allen WR Sammy Watkins TE Austin Hooper DST Bears ,,,
577,1269277531,TheRealest023,0,168.54,QB Mitchell Trubisky RB Alvin Kamara FLEX Nick Chubb RB Tevin Coleman WR Julian Edelman WR T.Y. Hilton WR DeSean Jackson TE Jordan Reed DST Jaguars ,,,
578,1264037999,bfoster (3/20),0,168.46,QB Patrick Mahomes RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Corey Davis TE Austin Hooper DST Chiefs ,,,
578,1264038063,bfoster (7/20),0,168.46,QB Patrick Mahomes RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Corey Davis TE Austin Hooper DST Chiefs ,,,
578,1264047137,bfoster (11/20),0,168.46,QB Patrick Mahomes RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Jarvis Landry WR Josh Gordon WR Corey Davis TE Austin Hooper DST Chiefs ,,,
