QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Tom Brady (15751356),Mike Davis (15751496),Aaron Jones (15751412),Keenan Allen (15751648),Terry McLaurin (15751652),DJ Moore (15751702),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),50000.0,108.99242857142858,152.2847142857143,199.39199999999997,5769,332,1237,7338,1873
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Terry McLaurin (15751652),DJ Moore (15751702),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),49900.0,111.79242857142857,152.2847142857143,200.582,1947,333,918,3198,586
Tom Brady (15751356),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Darren Waller (15751946),DJ Moore (15751702),Rams  (15752149),49600.0,114.35242857142858,152.2797142857143,199.942,429,334,1066,1829,241
Derek Carr (15751367),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Terry McLaurin (15751652),Robby Anderson (15751670),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),50000.0,114.35142857142858,152.27871428571427,203.982,431,335,318,1084,102
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),DeVante Parker (15751706),Stefon Diggs (15751644),Austin Hooper (15751968),Alvin Kamara (15751410),Lions  (15752142),50000.0,111.24042857142858,152.27685714285715,206.6885714285714,2556,336,100,2992,539
Derek Carr (15751367),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Darren Waller (15751946),Robby Anderson (15751670),Rams  (15752149),49700.0,116.91142857142859,152.27371428571428,203.34199999999998,39,337,397,773,55
Justin Herbert (15751354),Mike Davis (15751496),Aaron Jones (15751412),Keenan Allen (15751648),Terry McLaurin (15751652),Jakeem Grant (15751800),Darren Waller (15751946),James Robinson (15751420),Lions  (15752142),49700.0,110.59042857142857,152.27185714285713,204.42857142857142,3376,338,266,3980,781
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Darren Waller (15751946),Miles Sanders (15751424),Lions  (15752142),49600.0,112.62042857142858,152.27185714285713,203.90857142857143,1279,339,329,1947,261
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Terry McLaurin (15751652),Jakeem Grant (15751800),Darren Waller (15751946),James Robinson (15751420),Lions  (15752142),49600.0,113.39042857142859,152.27185714285713,205.6185714285714,804,340,162,1306,137
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Danny Amendola (15751746),DJ Moore (15751702),Darren Waller (15751946),Alvin Kamara (15751410),Rams  (15752149),50000.0,113.96042857142858,152.2647142857143,198.53,552,341,1483,2376,361
Derek Carr (15751367),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Terry McLaurin (15751652),Austin Hooper (15751968),Miles Sanders (15751424),Rams  (15752149),49800.0,111.38142857142859,152.2637142857143,204.37199999999999,2375,342,273,2990,538
Justin Herbert (15751354),Mike Davis (15751496),Aaron Jones (15751412),Keenan Allen (15751648),Robby Anderson (15751670),DJ Moore (15751702),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),49600.0,110.31042857142859,152.2597142857143,201.54,3731,343,696,4770,1044
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Robby Anderson (15751670),DJ Moore (15751702),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),49500.0,113.11042857142859,152.2597142857143,202.73000000000002,960,344,498,1802,238
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),Terry McLaurin (15751652),Keelan Cole (15751772),Darren Waller (15751946),James Robinson (15751420),Lions  (15752142),49900.0,111.48042857142858,152.25185714285715,206.08857142857144,2261,345,132,2738,460
Derek Carr (15751367),Mike Davis (15751496),Aaron Jones (15751412),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Darren Waller (15751946),Danny Amendola (15751746),Lions  (15752142),50000.0,116.34142857142858,152.25085714285714,194.6005714285714,77,346,3151,3574,680
Tom Brady (15751356),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Robby Anderson (15751670),Austin Hooper (15751968),Miles Sanders (15751424),Rams  (15752149),50000.0,112.06242857142858,152.2497142857143,204.122,1712,347,301,2360,354
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Terry McLaurin (15751652),Robby Anderson (15751670),Austin Hooper (15751968),James Robinson (15751420),Rams  (15752149),50000.0,112.83242857142858,152.2497142857143,205.832,1130,348,151,1629,203
Derek Carr (15751367),Mike Davis (15751496),Aaron Jones (15751412),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Austin Hooper (15751968),Alvin Kamara (15751410),Rams  (15752149),49900.0,110.71142857142858,152.24371428571428,197.502,3189,349,1855,5393,1271
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Terry McLaurin (15751652),Stefon Diggs (15751644),Austin Hooper (15751968),Josh Jacobs (15751422),Rams  (15752149),49700.0,109.05042857142858,152.2297142857143,208.93,5678,350,37,6065,1455
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49700.0,112.06042857142857,152.22471428571427,204.22,1718,351,293,2362,355
Derek Carr (15751367),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Danny Amendola (15751746),Darren Waller (15751946),Stefon Diggs (15751644),Rams  (15752149),50000.0,115.00142857142858,152.2187142857143,201.06199999999998,261,352,790,1403,159
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Terry McLaurin (15751652),Jakeem Grant (15751800),Darren Waller (15751946),Aaron Jones (15751412),Lions  (15752142),49800.0,110.29242857142857,152.21685714285715,198.8205714285714,3751,353,1397,5501,1299
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Robby Anderson (15751670),DJ Moore (15751702),Darren Waller (15751946),Stefon Diggs (15751644),Lions  (15752142),50000.0,114.98042857142858,152.20685714285713,203.85857142857142,266,354,338,958,75
Justin Herbert (15751354),Mike Davis (15751496),Josh Jacobs (15751422),Davante Adams (15751638),Terry McLaurin (15751652),DeVante Parker (15751706),Darren Waller (15751946),Danny Amendola (15751746),Rams  (15752149),49900.0,116.0704285714286,152.2047142857143,200.87,111,355,845,1311,138
Derek Carr (15751367),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Terry McLaurin (15751652),Darren Waller (15751946),Danny Amendola (15751746),Lions  (15752142),49700.0,114.35142857142858,152.20085714285713,200.3905714285714,430,356,959,1745,229
Justin Herbert (15751354),Mike Davis (15751496),Josh Jacobs (15751422),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Darren Waller (15751946),Keelan Cole (15751772),Rams  (15752149),49700.0,116.15042857142858,152.1947142857143,200.77,96,357,874,1327,142
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Terry McLaurin (15751652),DeVante Parker (15751706),Darren Waller (15751946),Stefon Diggs (15751644),Rams  (15752149),49900.0,114.45242857142857,152.19471428571427,205.112,402,358,203,963,76
Justin Herbert (15751354),Mike Davis (15751496),Aaron Jones (15751412),Davante Adams (15751638),DeVante Parker (15751706),DJ Moore (15751702),Austin Hooper (15751968),James Robinson (15751420),Lions  (15752142),49900.0,111.09042857142859,152.19185714285715,199.64857142857142,2733,359,1154,4246,871
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Terry McLaurin (15751652),DJ Moore (15751702),Darren Waller (15751946),James Robinson (15751420),Lions  (15752142),49800.0,112.78042857142857,152.19185714285715,205.95857142857142,1161,360,143,1664,212
Tom Brady (15751356),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Danny Amendola (15751746),Darren Waller (15751946),James Robinson (15751420),Rams  (15752149),50000.0,113.48242857142857,152.1897142857143,202.912,758,361,465,1584,197
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Terry McLaurin (15751652),DJ Moore (15751702),Austin Hooper (15751968),Aaron Jones (15751412),Rams  (15752149),49500.0,107.81242857142858,152.1897142857143,198.03199999999998,7713,362,1638,9713,2601
Tom Brady (15751356),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Robby Anderson (15751670),Darren Waller (15751946),Danny Amendola (15751746),Lions  (15752142),49900.0,115.03242857142858,152.18685714285715,200.14057142857143,255,363,1010,1628,202
Justin Herbert (15751354),Mike Davis (15751496),Aaron Jones (15751412),Terry McLaurin (15751652),DeVante Parker (15751706),Robby Anderson (15751670),Austin Hooper (15751968),Alvin Kamara (15751410),Rams  (15752149),49900.0,109.49042857142858,152.1847142857143,204.26999999999998,4948,364,284,5596,1325
Derek Carr (15751367),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Terry McLaurin (15751652),Robby Anderson (15751670),Austin Hooper (15751968),Aaron Jones (15751412),Rams  (15752149),49600.0,110.37142857142858,152.18371428571427,201.432,3661,365,715,4741,1031
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),Robby Anderson (15751670),Keelan Cole (15751772),Darren Waller (15751946),Aaron Jones (15751412),Lions  (15752142),49700.0,109.70042857142859,152.17185714285716,201.4385714285714,4612,366,714,5692,1353
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),DeVante Parker (15751706),Robby Anderson (15751670),Darren Waller (15751946),Stefon Diggs (15751644),Rams  (15752149),49500.0,115.77042857142858,152.1697142857143,207.26,139,367,80,586,35
Derek Carr (15751367),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),DJ Moore (15751702),Austin Hooper (15751968),Alvin Kamara (15751410),Rams  (15752149),50000.0,112.90142857142858,152.1637142857143,199.03199999999998,1077,368,1344,2789,472
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),DJ Moore (15751702),Stefon Diggs (15751644),Austin Hooper (15751968),James Robinson (15751420),Rams  (15752149),49900.0,109.75042857142857,152.1597142857143,206.11,4548,369,129,5046,1141
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Terry McLaurin (15751652),Stefon Diggs (15751644),Austin Hooper (15751968),Miles Sanders (15751424),Rams  (15752149),49600.0,110.24042857142858,152.1597142857143,208.29,3820,370,53,4243,869
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),Robby Anderson (15751670),DJ Moore (15751702),Austin Hooper (15751968),Stefon Diggs (15751644),Lions  (15752142),49800.0,111.30042857142858,152.15685714285715,203.33857142857144,2472,371,399,3242,607
Tom Brady (15751356),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),Terry McLaurin (15751652),DeVante Parker (15751706),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),49700.0,110.77242857142858,152.1447142857143,204.59199999999998,3106,372,242,3720,722
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),Terry McLaurin (15751652),DJ Moore (15751702),Austin Hooper (15751968),James Robinson (15751420),Lions  (15752142),49600.0,109.10042857142858,152.14185714285716,205.4385714285714,5590,373,178,6141,1480
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Terry McLaurin (15751652),DJ Moore (15751702),Darren Waller (15751946),Aaron Jones (15751412),Lions  (15752142),50000.0,109.68242857142859,152.13685714285714,199.1605714285714,4632,374,1304,6310,1532
Justin Herbert (15751354),Mike Davis (15751496),Miles Sanders (15751424),Davante Adams (15751638),Terry McLaurin (15751652),DeVante Parker (15751706),Darren Waller (15751946),Danny Amendola (15751746),Rams  (15752149),49800.0,117.26042857142859,152.13471428571427,200.23,30,375,998,1403,158
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Terry McLaurin (15751652),Stefon Diggs (15751644),Austin Hooper (15751968),Josh Jacobs (15751422),Lions  (15752142),50000.0,107.24042857142858,152.12685714285715,209.53857142857143,8707,376,21,9104,2384
Justin Herbert (15751354),Mike Davis (15751496),Miles Sanders (15751424),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Darren Waller (15751946),Keelan Cole (15751772),Rams  (15752149),49600.0,117.34042857142857,152.1247142857143,200.13,25,377,1014,1416,164
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),DeVante Parker (15751706),Danny Amendola (15751746),Darren Waller (15751946),Alvin Kamara (15751410),Rams  (15752149),49800.0,112.94042857142858,152.1247142857143,202.54,1064,378,530,1972,270
Derek Carr (15751367),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Danny Amendola (15751746),Darren Waller (15751946),Aaron Jones (15751412),Rams  (15752149),49600.0,111.02142857142859,152.12371428571427,198.51199999999997,2823,379,1487,4689,1012
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Stefon Diggs (15751644),Keelan Cole (15751772),Austin Hooper (15751968),Alvin Kamara (15751410),Rams  (15752149),49900.0,110.46042857142858,152.11971428571428,203.07999999999998,3559,380,434,4373,915
Justin Herbert (15751354),Mike Davis (15751496),Aaron Jones (15751412),Keenan Allen (15751648),Stefon Diggs (15751644),Keelan Cole (15751772),Austin Hooper (15751968),Alvin Kamara (15751410),Rams  (15752149),50000.0,107.66042857142858,152.11971428571428,201.89,8003,381,634,9018,2367
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Robby Anderson (15751670),DJ Moore (15751702),Darren Waller (15751946),Aaron Jones (15751412),Lions  (15752142),49600.0,111.00042857142859,152.11185714285716,201.3085714285714,2855,382,742,3979,779
Justin Herbert (15751354),Mike Davis (15751496),Josh Jacobs (15751422),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Darren Waller (15751946),DeVante Parker (15751706),Lions  (15752142),49700.0,116.25042857142859,152.11185714285716,200.90857142857143,88,383,833,1304,136
Derek Carr (15751367),Mike Davis (15751496),Josh Jacobs (15751422),Keenan Allen (15751648),Davante Adams (15751638),Terry McLaurin (15751652),Austin Hooper (15751968),DeVante Parker (15751706),Rams  (15752149),49900.0,115.0114285714286,152.1037142857143,201.37199999999999,259,384,727,1370,151
Justin Herbert (15751354),Mike Davis (15751496),Aaron Jones (15751412),Keenan Allen (15751648),Terry McLaurin (15751652),Keelan Cole (15751772),Austin Hooper (15751968),Alvin Kamara (15751410),Lions  (15752142),49700.0,107.01042857142859,152.10185714285714,201.2185714285714,9045,385,761,10191,2755
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Terry McLaurin (15751652),Keelan Cole (15751772),Austin Hooper (15751968),Alvin Kamara (15751410),Lions  (15752142),49600.0,109.81042857142857,152.10185714285714,202.40857142857143,4464,386,558,5408,1274
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Terry McLaurin (15751652),DeVante Parker (15751706),Darren Waller (15751946),Aaron Jones (15751412),Rams  (15752149),49500.0,110.47242857142858,152.09971428571427,202.56199999999998,3521,387,526,4434,939
Justin Herbert (15751354),Mike Davis (15751496),Aaron Jones (15751412),Davante Adams (15751638),DeVante Parker (15751706),Danny Amendola (15751746),Austin Hooper (15751968),Stefon Diggs (15751644),Lions  (15752142),49600.0,111.52042857142858,152.09685714285715,197.9985714285714,2214,388,1650,4252,874
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Terry McLaurin (15751652),Danny Amendola (15751746),Darren Waller (15751946),Stefon Diggs (15751644),Lions  (15752142),49500.0,113.21042857142858,152.09685714285715,204.3085714285714,901,389,278,1568,191
Tom Brady (15751356),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),Terry McLaurin (15751652),DJ Moore (15751702),Austin Hooper (15751968),Aaron Jones (15751412),Lions  (15752142),49800.0,106.00242857142858,152.08685714285716,198.6405714285714,10481,390,1444,12315,3436
Derek Carr (15751367),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),Terry McLaurin (15751652),Robby Anderson (15751670),Austin Hooper (15751968),Aaron Jones (15751412),Lions  (15752142),49900.0,108.56142857142858,152.08085714285716,202.0405714285714,6477,391,616,7484,1922
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),DeVante Parker (15751706),Stefon Diggs (15751644),Darren Waller (15751946),James Robinson (15751420),Rams  (15752149),49900.0,112.41042857142857,152.0697142857143,210.64000000000001,1444,392,9,1845,246
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),DeVante Parker (15751706),Robby Anderson (15751670),Darren Waller (15751946),Stefon Diggs (15751644),Lions  (15752142),49800.0,113.96042857142858,152.06685714285715,207.86857142857144,550,393,62,1005,83
Justin Herbert (15751354),Mike Davis (15751496),Alvin Kamara (15751410),Davante Adams (15751638),Terry McLaurin (15751652),Jakeem Grant (15751800),Darren Waller (15751946),Danny Amendola (15751746),Rams  (15752149),49600.0,114.60042857142858,152.06471428571427,199.14999999999998,364,394,1308,2066,290
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Terry McLaurin (15751652),Stefon Diggs (15751644),Austin Hooper (15751968),Miles Sanders (15751424),Lions  (15752142),49900.0,108.43042857142858,152.05685714285715,208.89857142857144,6698,395,38,7131,1801
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Terry McLaurin (15751652),DeVante Parker (15751706),Darren Waller (15751946),James Robinson (15751420),Lions  (15752142),49600.0,111.76042857142858,152.05185714285716,209.96857142857144,1985,396,17,2398,367
Justin Herbert (15751354),Mike Davis (15751496),Miles Sanders (15751424),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Darren Waller (15751946),DeVante Parker (15751706),Lions  (15752142),49600.0,117.44042857142858,152.04185714285717,200.26857142857142,20,397,991,1408,161
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Terry McLaurin (15751652),DeVante Parker (15751706),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),49900.0,112.01042857142859,152.04185714285714,203.9385714285714,1751,398,324,2473,389
